model_family,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict,124,124,90,2,7.056012,2.816983,0.201613,3.505869,93.556452,-0.212402,0.201613,0.282258,0.129032,0.516129,1.983471,1.890625,1.285714,1.5625,0,90
