model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,none,6,6,6,0,3.504048,2.821792,0.0,4.88288,90.0,-1.0,0.666667,0.427218,0.427218,0.239449,0.0,0.239449,0.0,0.833333,0.166667,1.0,1.0,3.833333,1.6,1.0,2,0
turtle_soup,target_rr_below_2,30,30,30,0,3.786392,1.687088,0.7,0.832014,70.0,0.271481,0.341705,0.205445,0.205445,0.13626,0.0,0.13626,0.7,0.433333,0.0,0.266667,1.0,4.5,4.307692,,1,30
turtle_soup,target_rr_below_3,4,4,4,0,2.212351,1.560912,0.0,2.711475,80.0,0.280456,0.5,0.411216,0.411216,0.088784,0.0,0.088784,0.0,0.75,0.0,0.5,1.0,5.0,9.333333,,0,4
