model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,6264,6264,6264,0,11.825932,7.202142,0.367497,5.804522,63.143359,0.629352,0.331187,-0.359472,-0.359472,0.688826,0.001833,0.690659,0.367497,0.650064,0.472222,0.624361,1.0,2.562005,1.188605,1.321501,2635,2607
turtle_soup,short,5952,5952,5952,0,11.966868,7.602172,0.383569,5.876079,62.901546,0.686754,0.335826,-0.36101,-0.36101,0.698871,-0.002036,0.696836,0.383569,0.651714,0.473622,0.610887,1.0,2.407041,1.186904,1.261085,2402,2523
