model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,30,30,30,0,4.486586,2.260409,0.433333,2.759157,77.666667,0.245154,0.43158,0.283303,0.283303,0.138652,0.009625,0.148277,0.433333,0.566667,0.166667,0.466667,1.0,4.357143,4.764706,2.6,6,21
turtle_soup,short,28,28,28,0,3.106761,1.696274,0.464286,2.453133,76.071429,-0.027147,0.280301,0.125496,0.125496,0.160712,-0.005907,0.154805,0.464286,0.5,0.142857,0.5,1.0,4.428571,1.5,1.75,4,21
