model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,380,380,380,0,4.633721,3.304944,0.284211,2.0,61.526316,-0.140822,-0.001316,-0.520028,-0.520028,0.518712,0.284211,0.476316,0.284211,0.713158,1.0,3.405904,2.657459,4.203704,44,380
turtle_soup,short,410,410,410,0,4.525658,3.24015,0.241463,2.0,60.536585,-0.252943,-0.045382,-0.564757,-0.564757,0.519374,0.241463,0.468293,0.241463,0.746341,1.0,3.264706,2.890625,4.131313,58,410
