model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,113,113,113,0,3.860917,2.334314,0.460177,2.208768,75.929204,0.26746,0.39778,0.246782,0.246782,0.145109,0.005889,0.150998,0.460177,0.59292,0.221239,0.469027,1.0,3.981132,3.865672,4.04,13,87
turtle_soup,short,102,102,102,0,3.877503,2.667325,0.509804,2.178025,75.882353,0.135026,0.363114,0.196858,0.196858,0.170869,-0.004613,0.166256,0.509804,0.539216,0.22549,0.45098,1.0,4.565217,2.127273,1.826087,14,78
