model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,21,21,21,0,3.837393,1.403782,0.428571,2.356843,75.714286,-0.055223,0.355936,0.206717,0.206717,0.149219,0.0,0.149219,0.428571,0.571429,0.095238,0.52381,1.0,2.636364,6.0,2.0,2,17
turtle_soup,short,32,32,32,0,3.393297,2.093464,0.4375,2.020242,74.6875,-0.056782,0.284208,0.135596,0.135596,0.148612,0.0,0.148612,0.4375,0.5625,0.125,0.53125,1.0,4.294118,1.944444,4.0,3,26
