model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,none,10,10,10,0,2.814683,1.442453,0.0,6.001797,90.0,-1.0,0.2,0.015163,0.015163,0.184837,0.0,0.184837,0.0,0.6,0.1,1.0,1.0,2.4,1.0,1.0,3,0
turtle_soup,target_rr_below_2,36,36,36,0,3.736831,1.687088,0.555556,0.999505,70.0,0.033258,0.265814,0.12312,0.12312,0.142694,0.0,0.142694,0.555556,0.5,0.055556,0.416667,1.0,4.4,3.888889,3.0,2,36
turtle_soup,target_rr_below_3,7,7,7,0,3.78543,2.672301,0.428571,2.591618,80.0,0.83229,0.714286,0.585171,0.585171,0.129115,0.0,0.129115,0.428571,0.857143,0.428571,0.428571,1.0,4.0,5.166667,4.333333,0,7
