model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,BTCUSDT,604,604,604,0,10.00841,6.151474,0.322848,6.014039,67.334437,0.703504,0.380543,-0.460467,-0.460467,0.840705,0.000305,0.84101,0.322848,0.68543,0.529801,0.662252,1.0,3.2525,1.181159,1.43125,284,176
turtle_soup,ETHUSDT,600,600,600,0,10.489895,6.099064,0.276667,7.236803,68.166667,0.740517,0.422565,-0.336585,-0.336585,0.759724,-0.000574,0.75915,0.276667,0.71,0.541667,0.701667,1.0,3.190024,1.223005,1.476923,311,138
