model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,605,605,605,0,8.872902,5.927749,0.292562,6.132088,67.289256,0.603586,0.368286,-0.420082,-0.420082,0.787349,0.001019,0.788368,0.292562,0.679339,0.51405,0.690909,1.0,3.342105,1.294404,1.44373,296,166
turtle_soup,short,599,599,599,0,11.637582,6.544903,0.307179,7.119613,68.213689,0.841498,0.435015,-0.377167,-0.377167,0.813479,-0.001297,0.812182,0.307179,0.716194,0.557596,0.672788,1.0,3.094293,1.114219,1.464072,299,148
