model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,none,890,890,890,0,11.696467,7.482378,0.225843,8.336612,71.977528,0.865752,0.375281,-0.549406,-0.549406,0.925146,-0.00046,0.924687,0.225843,0.68764,0.58764,0.751685,1.0,3.19432,1.045752,1.365201,535,0
turtle_soup,target_rr_below_2,181,181,181,0,5.12663,3.295502,0.618785,1.227122,51.436464,0.329104,0.38888,0.006827,0.006827,0.381245,0.000809,0.382054,0.618785,0.674033,0.320442,0.381215,1.0,3.217391,1.631148,1.551724,24,181
turtle_soup,target_rr_below_3,133,133,133,0,7.528131,3.928448,0.360902,2.502767,61.654135,0.294282,0.593985,0.057617,0.057617,0.535598,0.000769,0.536368,0.360902,0.796992,0.481203,0.62406,1.0,3.433735,1.613208,2.09375,36,133
