model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,stop_model,target_mode,target_model,dol_priority,dol_target_type,dol_source,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,tp1_price,tp2_price,final_target,rr_to_target,logical_invalidation_model,logical_invalidation_price,partial_close_fraction,be_trigger_r,moved_to_be,exit_reason,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,target_reached_before_entry,session_window,session_date,session_label,session_type,ny_time,htf_mode,htf_bias,htf_location,htf_zone_type,htf_objective_type,htf_objective_level,htf_draw_direction,htf_objective_unreached,htf_context_alignment,bias_alignment,htf_score_modifier,pd_array_type,pd_array_age_bars,p_d_value,is_in_p_d,has_smt_confirmation,smt_detected,smt_direction,smt_pair,smt_strength,decision_score,score_bucket,htf_alignment_score,draw_score,pd_location_score,poi_score,displacement_score,smt_score,killzone_score,target_rr_score,no_trade_reasons,pre_model_filter_pass,pre_model_allowed_directions,pre_model_reasons,htf_inside_poi,htf_approaching_poi,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,displacement_grade,displacement_factor,body_ratio,range_expansion,breach_displacement_grade,turtle_quality,time_to_confirmation_bars,ltf_trigger_type,fvg_low,fvg_high,fvg_ce,fvg_fill_depth,ifvg_low,ifvg_high,ifvg_ce,ifvg_fill_depth,ifvg_min_retest_depth,source_fvg_age_bars,source_fvg_touches_before_inversion,silver_bullet_min_retest_depth,ob_low,ob_high,breaker_low,breaker_high,poi_retest_count,trigger_to_retest_bars,rejection_body_level,rejection_wick_extreme,current_wick_extreme,rejection_zone_low,rejection_zone_high,rejection_body_sweep_bps,rejection_min_wick_fraction,body_liquidity_sweep,mitigation_low,mitigation_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,invalidated_at,target_hit,tp1_hit,tp2_hit,final_target_hit,logical_invalidated,tp1_r,managed_outcome_r,managed_exit_reason,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
silver_bullet,ict,long,BTCUSDT,15m,1748874600000,1748874600000,1748876400000,1748875500000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,104289.0,104289.0,104289.0,103579.74220000001,103579.74220000001,105707.51559999998,104998.25779999999,105707.51559999998,104346.0,2.0,,,0.5,1.0,True,tp_hit,709.2577999999921,68.00887917229929,conservative,False,True,False,False,10:00-11:00,2025-06-02,ny_am,ny_am,2025-06-02 10:30,strict,bullish,discount,PD,equal_highs,104346.0,up,True,aligned,aligned,0.8,PD,0,0.0,discount,True,True,bullish,BTCUSDT:ETHUSDT,1.0,100,high,40,20,15,10,0,20,20,20,,True,long,,True,False,,,,,,,,,,,,,104094.5,104289.0,104191.75,1.0,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1748875500000,2.0,1,,26,31,"{""be_trigger_r"": 1.0, ""bias_alignment"": ""aligned"", ""dealing_range_source"": ""significant_swing_pair"", ""entry_mode"": ""edge"", ""entry_price"": 104289.0, ""entry_time"": 1748875500000, ""exit_reason"": null, ""final_target"": 104346.0, ""fvg_ce"": 104191.75, ""fvg_fill_depth"": 1.0, ""fvg_high"": 104289.0, ""fvg_low"": 104094.5, ""fvg_ny_time"": ""2025-06-02 10:30"", ""fvg_time"": 1748874600000, ""has_smt_confirmation"": true, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 104346.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_highs"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish PD; equal_highs up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 104763.85, ""htf_zone_low"": 104763.85, ""htf_zone_type"": ""PD"", ""is_in_p_d"": ""discount"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-02 10:30"", ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_highs"", ""objective_unreached"": true, ""p_d_value"": 0.0, ""partial_close_fraction"": 0.5, ""pd_array_age_bars"": 0, ""pd_array_type"": ""PD"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-02 10:45"", ""retest_time"": 1748875500000, ""risk"": 709.2577999999921, ""risk_bps"": 68.00887917229929, ""rr_to_target"": 2.0, ""session_date"": ""2025-06-02"", ""session_label"": ""ny_am"", ""session_type"": ""ny_am"", ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-06-02 10:30"", ""signal_time"": 1748874600000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 1, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""smt_detected"": true, ""smt_direction"": ""bullish"", ""smt_pair"": ""BTCUSDT:ETHUSDT"", ""smt_primary_symbol"": ""BTCUSDT"", ""smt_secondary_symbol"": ""ETHUSDT"", ""smt_strength"": 1.0, ""smt_timestamp"": 1748872800000, ""stop_loss"": 103579.74220000001, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 104998.25779999999, ""tp2_price"": 105707.51559999998}",2.0866883663458005,0.6161370379007532,False,,True,True,True,True,False,1.0,1.5,final_target_hit,True,True,True
silver_bullet,ict,long,SOLUSDT,15m,1746989100000,1746989100000,1746990900000,1746990000000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,172.36,172.36,172.36,170.685528,170.685528,175.70894400000003,174.03447200000002,175.70894400000003,176.16,2.0,,,0.5,1.0,True,tp_hit,1.6744720000000086,97.14968670225159,conservative,False,True,False,False,14:00-15:00,2025-05-11,ny_pm,ny_pm,2025-05-11 14:45,strict,bullish,discount,PD,swing_high,176.16,up,True,aligned,aligned,0.8,PD,0,0.37037037037036935,discount,False,False,,,,100,high,40,12,15,10,0,0,20,20,,True,long,,True,False,,,,,,,,,,,,,171.77,172.36,172.065,0.4576271186440825,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1746990000000,2.0,1,,21,23,"{""be_trigger_r"": 1.0, ""bias_alignment"": ""aligned"", ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""edge"", ""entry_price"": 172.36, ""entry_time"": 1746990000000, ""exit_reason"": null, ""final_target"": 176.16, ""fvg_ce"": 172.065, ""fvg_fill_depth"": 0.4576271186440825, ""fvg_high"": 172.36, ""fvg_low"": 171.77, ""fvg_ny_time"": ""2025-05-11 14:45"", ""fvg_time"": 1746989100000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 176.16, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish PD; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 174.485, ""htf_zone_low"": 174.485, ""htf_zone_type"": ""PD"", ""is_in_p_d"": ""discount"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-11 14:45"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.37037037037036935, ""partial_close_fraction"": 0.5, ""pd_array_age_bars"": 0, ""pd_array_type"": ""PD"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-11 15:00"", ""retest_time"": 1746990000000, ""risk"": 1.6744720000000086, ""risk_bps"": 97.14968670225159, ""rr_to_target"": 2.0, ""session_date"": ""2025-05-11"", ""session_label"": ""ny_pm"", ""session_type"": ""ny_pm"", ""session_window"": ""14:00-15:00"", ""signal_ny_time"": ""2025-05-11 14:45"", ""signal_time"": 1746989100000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 1, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""smt_detected"": false, ""stop_loss"": 170.685528, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 174.03447200000002, ""tp2_price"": 175.70894400000003}",2.687414301343932,0.7166438136917255,False,,True,True,True,False,False,1.0,1.5,final_target_hit,True,True,True
silver_bullet,ict,long,SOLUSDT,15m,1749738600000,1749738600000,1749740400000,1749739500000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,159.97,159.97,159.97,158.248006,158.248006,163.413988,161.691994,163.413988,174.26999999999998,2.0,,,0.5,1.0,False,sl_hit,1.7219939999999951,107.64480840157499,conservative,False,True,False,False,10:00-11:00,2025-06-12,ny_am,ny_am,2025-06-12 10:30,strict,bullish,discount,IFVG,equal_highs,174.26999999999998,up,True,aligned,aligned,0.8,IFVG,15,0.27754763877382077,discount,False,False,,,,100,high,40,20,15,10,0,0,20,20,,True,long,,True,True,,,,,,,,,,,,,159.66,159.97,159.815,0.6774193548387304,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1749739500000,2.0,1,3,,,"{""be_trigger_r"": 1.0, ""bias_alignment"": ""aligned"", ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""edge"", ""entry_price"": 159.97, ""entry_time"": 1749739500000, ""exit_reason"": null, ""final_target"": 174.26999999999998, ""fvg_ce"": 159.815, ""fvg_fill_depth"": 0.6774193548387304, ""fvg_high"": 159.97, ""fvg_low"": 159.66, ""fvg_ny_time"": ""2025-06-12 10:30"", ""fvg_time"": 1749738600000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 174.26999999999998, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_highs"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish IFVG; equal_highs up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 159.82, ""htf_zone_low"": 157.56, ""htf_zone_type"": ""IFVG"", ""is_in_p_d"": ""discount"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-12 10:30"", ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_highs"", ""objective_unreached"": true, ""p_d_value"": 0.27754763877382077, ""partial_close_fraction"": 0.5, ""pd_array_age_bars"": 15, ""pd_array_type"": ""IFVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-12 10:45"", ""retest_time"": 1749739500000, ""risk"": 1.7219939999999951, ""risk_bps"": 107.64480840157499, ""rr_to_target"": 2.0, ""session_date"": ""2025-06-12"", ""session_label"": ""ny_am"", ""session_type"": ""ny_am"", ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-06-12 10:30"", ""signal_time"": 1749738600000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 1, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""smt_detected"": false, ""stop_loss"": 158.248006, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 161.691994, ""tp2_price"": 163.413988}",0.3077827216587297,4.674813036514665,True,,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,long,SOLUSDT,15m,1749751200000,1749751200000,1749752100000,1749751200000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,159.75,159.75,159.75,157.97805,157.97805,163.2939,161.52195,163.2939,174.26999999999998,2.0,,,0.5,1.0,False,sl_hit,1.771950000000004,110.92018779342747,conservative,False,True,False,False,14:00-15:00,2025-06-12,ny_pm,ny_pm,2025-06-12 14:00,strict,bullish,discount,FVG,equal_highs,174.26999999999998,up,True,aligned,aligned,0.8,FVG,15,0.1483015741507885,discount,True,True,bullish,ETHUSDT:SOLUSDT,1.0,100,high,40,20,15,10,0,20,20,20,,True,long,,True,True,,,,,,,,,,,,,159.74,159.75,159.745,1.0,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1749751200000,2.0,1,1,,,"{""be_trigger_r"": 1.0, ""bias_alignment"": ""aligned"", ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""edge"", ""entry_price"": 159.75, ""entry_time"": 1749751200000, ""exit_reason"": null, ""final_target"": 174.26999999999998, ""fvg_ce"": 159.745, ""fvg_fill_depth"": 1.0, ""fvg_high"": 159.75, ""fvg_low"": 159.74, ""fvg_ny_time"": ""2025-06-12 13:45"", ""fvg_time"": 1749750300000, ""has_smt_confirmation"": true, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 174.26999999999998, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_highs"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish FVG; equal_highs up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 158.64, ""htf_zone_low"": 156.94, ""htf_zone_type"": ""FVG"", ""is_in_p_d"": ""discount"", ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-06-12 14:00"", ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_highs"", ""objective_unreached"": true, ""p_d_value"": 0.1483015741507885, ""partial_close_fraction"": 0.5, ""pd_array_age_bars"": 15, ""pd_array_type"": ""FVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-06-12 14:00"", ""retest_time"": 1749751200000, ""risk"": 1.771950000000004, ""risk_bps"": 110.92018779342747, ""rr_to_target"": 2.0, ""session_date"": ""2025-06-12"", ""session_label"": ""ny_pm"", ""session_type"": ""ny_pm"", ""session_window"": ""14:00-15:00"", ""signal_ny_time"": ""2025-06-12 14:00"", ""signal_time"": 1749751200000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 1, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""smt_detected"": true, ""smt_direction"": ""bullish"", ""smt_pair"": ""ETHUSDT:SOLUSDT"", ""smt_primary_symbol"": ""ETHUSDT"", ""smt_secondary_symbol"": ""SOLUSDT"", ""smt_strength"": 1.0, ""smt_timestamp"": 1749743100000, ""stop_loss"": 157.97805, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 161.52195, ""tp2_price"": 163.2939}",0.0,10.728293687745111,True,,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
