model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict2022_mss_fvg,long,15,15,15,0,1.033526,0.647752,0.4,0.99269,82.0,-0.365071,-0.384264,-0.454203,-0.454203,0.068727,0.001211,0.069939,0.4,0.133333,0.066667,0.6,1.266667,6.444444,3.5,14.0,2,15
ict2022_mss_fvg,short,32,32,32,0,1.053903,0.829272,0.4375,0.766358,79.875,-0.360967,-0.344136,-0.41133,-0.41133,0.06745,-0.000257,0.067194,0.4375,0.15625,0.0,0.53125,1.21875,4.0,2.6,,3,32
