model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict2022_mss_fvg,BTCUSDT,29,29,29,0,1.088247,0.929422,0.37931,0.96474,81.103448,-0.40546,-0.391828,-0.472493,-0.472493,0.080439,0.000226,0.080665,0.37931,0.172414,0.0,0.586207,1.241379,5.882353,2.6,,3,29
ict2022_mss_fvg,ETHUSDT,18,18,18,0,0.98159,0.593108,0.5,0.635353,79.666667,-0.292705,-0.300738,-0.348517,-0.348517,0.047588,0.00019,0.047778,0.5,0.111111,0.055556,0.5,1.222222,2.888889,3.5,14.0,2,18
