model,session_date,session_window,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict2022_mss_fvg,2024-11-25,07:00-10:00,1,1,1,0,1.744991,1.744991,1.0,0.169087,78.0,0.169087,0.169087,0.121204,0.121204,0.047883,0.0,0.047883,1.0,0.0,0.0,0.0,1.0,,,,0,1
ict2022_mss_fvg,2024-12-06,07:00-10:00,1,1,1,0,0.434039,0.434039,1.0,0.161206,78.0,0.161206,0.161206,0.137795,0.137795,0.023411,0.0,0.023411,1.0,0.0,0.0,0.0,1.0,,,,0,1
ict2022_mss_fvg,2024-12-10,07:00-10:00,1,1,1,0,0.538463,0.538463,0.0,0.777407,78.0,-1.0,-1.0,-1.022796,-1.022796,0.022796,0.0,0.022796,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
ict2022_mss_fvg,2024-12-15,13:30-16:00,1,1,1,0,0.494822,0.494822,1.0,0.292987,78.0,0.292987,0.292987,0.196131,0.196131,0.096856,0.0,0.096856,1.0,0.0,0.0,0.0,1.0,,,,0,1
ict2022_mss_fvg,2024-12-19,07:00-10:00,1,1,1,0,3.523279,3.523279,1.0,0.024258,78.0,0.024258,0.024258,-0.018965,-0.018965,0.043223,0.0,0.043223,1.0,0.0,0.0,0.0,1.0,,,,0,1
ict2022_mss_fvg,2024-12-22,13:30-16:00,1,1,1,0,1.442483,1.442483,0.0,0.032833,78.0,-1.0,-1.0,-1.093784,-1.093784,0.093784,0.0,0.093784,0.0,0.0,0.0,1.0,1.0,1.0,,,1,1
ict2022_mss_fvg,2024-12-30,07:00-10:00,2,2,2,0,0.879219,0.879219,1.0,0.0923,78.0,0.0923,0.316576,0.253494,0.253494,0.063082,0.0,0.063082,1.0,0.5,0.0,0.0,1.0,,1.0,,0,2
ict2022_mss_fvg,2025-01-06,07:00-10:00,1,1,1,0,0.25672,0.25672,0.0,2.0,88.0,-1.0,-1.0,-1.032353,-1.032353,0.032353,0.0,0.032353,0.0,0.0,0.0,1.0,1.0,2.0,,,0,1
ict2022_mss_fvg,2025-01-15,13:30-16:00,2,2,2,0,0.253908,0.253908,0.0,1.009735,83.0,-1.0,-1.0,-1.025225,-1.025225,0.024488,0.000737,0.025225,0.0,0.0,0.0,1.0,1.0,5.0,,,1,2
ict2022_mss_fvg,2025-01-16,07:00-10:00,2,2,2,0,0.466314,0.466314,0.0,1.041314,78.0,-1.0,-1.0,-1.062427,-1.062427,0.062427,0.0,0.062427,0.0,0.0,0.0,1.0,1.0,3.5,,,0,2
ict2022_mss_fvg,2025-01-19,13:30-16:00,1,1,1,0,1.138922,1.138922,1.0,0.289211,78.0,0.289211,0.644606,0.620488,0.620488,0.024118,0.0,0.024118,1.0,1.0,0.0,0.0,1.0,,1.0,,0,1
ict2022_mss_fvg,2025-01-29,07:00-10:00,1,1,1,0,1.674718,1.674718,0.0,0.015735,78.0,-1.0,-1.0,-1.095866,-1.095866,0.095866,0.0,0.095866,0.0,0.0,0.0,1.0,1.0,1.0,,,1,1
ict2022_mss_fvg,2025-02-03,13:30-16:00,1,1,1,0,0.227052,0.227052,0.0,2.0,88.0,-1.0,-1.0,-1.015584,-1.015584,0.015186,0.000398,0.015584,0.0,0.0,0.0,1.0,2.0,12.0,,,0,1
ict2022_mss_fvg,2025-02-11,07:00-10:00,1,1,1,0,2.067011,2.067011,1.0,0.256238,78.0,0.256238,0.256238,0.166511,0.166511,0.089727,0.0,0.089727,1.0,0.0,0.0,0.0,1.0,,,,0,1
ict2022_mss_fvg,2025-03-10,07:00-10:00,1,1,1,0,1.461606,1.461606,1.0,0.13205,78.0,0.13205,0.13205,0.100713,0.100713,0.031337,0.0,0.031337,1.0,0.0,0.0,0.0,1.0,,,,0,1
ict2022_mss_fvg,2025-03-26,13:30-16:00,1,1,1,0,0.113797,0.113797,0.0,2.0,88.0,-1.0,-1.0,-1.027586,-1.027586,0.027586,0.0,0.027586,0.0,0.0,0.0,1.0,1.0,2.0,,,0,1
ict2022_mss_fvg,2025-04-16,13:30-16:00,1,1,1,0,0.929863,0.929863,1.0,0.439252,78.0,0.439252,0.439252,0.385909,0.385909,0.053343,0.0,0.053343,1.0,0.0,0.0,0.0,1.0,,,,0,1
ict2022_mss_fvg,2025-04-30,07:00-10:00,1,1,1,0,1.327385,1.327385,1.0,0.921839,78.0,0.921839,0.96092,0.772389,0.772389,0.188531,0.0,0.188531,1.0,1.0,0.0,0.0,1.0,,1.0,,0,1
ict2022_mss_fvg,2025-05-12,02:00-05:00,1,1,1,0,0.178973,0.178973,0.0,0.02202,78.0,-1.0,-1.0,-1.032794,-1.032794,0.032794,0.0,0.032794,0.0,0.0,0.0,1.0,1.0,1.0,,,1,1
ict2022_mss_fvg,2025-05-21,13:30-16:00,1,1,1,0,1.97459,1.97459,1.0,0.338825,78.0,0.338825,0.338825,0.27084,0.27084,0.067985,0.0,0.067985,1.0,0.0,0.0,0.0,2.0,,,,0,1
ict2022_mss_fvg,2025-05-29,07:00-10:00,1,1,1,0,3.854458,3.854458,1.0,0.971738,78.0,0.971738,0.985869,0.856697,0.856697,0.129172,0.0,0.129172,1.0,1.0,0.0,0.0,1.0,,1.0,,0,1
ict2022_mss_fvg,2025-06-02,07:00-10:00,1,1,1,0,0.544002,0.544002,1.0,0.129944,78.0,0.129944,0.129944,0.058898,0.058898,0.071046,0.0,0.071046,1.0,0.0,0.0,0.0,1.0,,,,0,1
ict2022_mss_fvg,2025-07-06,07:00-10:00,2,2,2,0,1.502357,1.502357,0.5,1.287893,83.0,-0.212107,-0.106053,-0.261329,-0.261329,0.154506,0.00077,0.155276,0.5,0.5,0.0,0.5,1.0,8.0,1.0,,0,2
ict2022_mss_fvg,2025-08-04,07:00-10:00,1,1,1,0,0.995892,0.995892,1.0,0.115932,78.0,0.115932,0.115932,-0.023951,-0.023951,0.139883,0.0,0.139883,1.0,0.0,0.0,0.0,1.0,,,,0,1
ict2022_mss_fvg,2025-08-12,07:00-10:00,1,1,1,0,2.705656,2.705656,1.0,2.0,88.0,2.0,1.5,1.460164,1.460164,0.037897,0.001939,0.039836,1.0,1.0,1.0,0.0,1.0,,6.0,14.0,0,1
ict2022_mss_fvg,2025-08-19,13:30-16:00,1,1,1,0,0.398267,0.398267,0.0,2.0,88.0,-1.0,-1.0,-1.044948,-1.044948,0.047075,-0.002127,0.044948,0.0,0.0,0.0,1.0,1.0,20.0,,,0,1
ict2022_mss_fvg,2025-09-07,02:00-05:00,1,1,1,0,0.929422,0.929422,0.0,1.040745,78.0,-1.0,-1.0,-1.196285,-1.196285,0.183467,0.012818,0.196285,0.0,0.0,0.0,1.0,1.0,17.0,,,0,1
ict2022_mss_fvg,2025-10-01,02:00-05:00,1,1,1,0,0.647752,0.647752,1.0,0.332184,78.0,0.332184,0.332184,0.304637,0.304637,0.027547,0.0,0.027547,1.0,0.0,0.0,0.0,3.0,,,,0,1
ict2022_mss_fvg,2025-10-07,13:30-16:00,1,1,1,0,0.037415,0.037415,0.0,0.058638,78.0,-1.0,-1.0,-1.031534,-1.031534,0.031534,0.0,0.031534,0.0,0.0,0.0,1.0,1.0,1.0,,,0,1
ict2022_mss_fvg,2025-10-17,02:00-05:00,1,1,1,0,0.746464,0.746464,0.0,2.0,88.0,-1.0,-1.0,-1.036726,-1.036726,0.036726,0.0,0.036726,0.0,0.0,0.0,1.0,1.0,6.0,,,0,1
