model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
silver_bullet,long,38,38,32,0,3.011093,1.528791,0.210526,2.0,78.0,-0.067652,0.011402,-0.404254,-0.404254,0.349886,0.00014,0.350027,0.210526,0.394737,0.210526,0.552632,1.552632,8.190476,5.133333,9.75,1,0
silver_bullet,short,32,32,28,0,1.462423,1.044343,0.09375,2.0,78.0,-0.473526,-0.279643,-0.571687,-0.571687,0.254281,0.001257,0.255538,0.09375,0.3125,0.09375,0.6875,1.375,11.954545,10.5,9.666667,1,0
