model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,session_window,ny_time,htf_mode,htf_bias,htf_location,htf_zone_type,htf_objective_type,htf_context_alignment,htf_score_modifier,has_smt_confirmation,smt_direction,smt_pair,smt_strength,decision_score,score_bucket,htf_alignment_score,draw_score,pd_location_score,poi_score,displacement_score,smt_score,killzone_score,target_rr_score,no_trade_reasons,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,displacement_grade,breach_displacement_grade,turtle_quality,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,ob_low,ob_high,breaker_low,breaker_high,rejection_body_level,rejection_wick_extreme,mitigation_low,mitigation_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
mitigation_block,ict,short,BTCUSDT,1h,1748469600000,1748469600000,1748473200000,1748469600000,body_zone_retest,block_extreme,nearest_liquidity,106894.1,106894.1,107424.7,107768.27881999999,107768.27881999999,105145.74236000003,874.1788199999864,81.77989430660686,conservative,False,True,False,,,aligned_only,bearish,premium,IFVG,swing_low,aligned,0.8,False,,,,87,high,40,12,15,10,0,0,0,10,target_rr_below_3,,,,,,,,,,,,,,,,,,,,106894.1,107424.7,,,2.0,1,1,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 106894.1, ""entry_time"": 1748469600000, ""failure_swing_time"": 1748451600000, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective_level"": 102038.8, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_low"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1748458800000, ""mitigation_high"": 107424.7, ""mitigation_low"": 106894.1, ""model_family"": ""ict"", ""mss_time"": 1748458800000, ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_low"", ""objective_unreached"": true, ""risk"": 874.1788199999864, ""risk_bps"": 81.77989430660686, ""stop_loss"": 107768.27881999999, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",1.3317641349398395,2.248853386770483,True,False,False,False,False
turtle_soup,ict,short,BTCUSDT,1h,1748473200000,1748473200000,1748476800000,1748473200000,close,sweep_extreme,opposite_range,107723.1,107723.1,107723.1,108020.54462,108020.54462,106723.9,297.44461999999476,27.611962522429703,conservative,False,True,False,,,,,,,,,,,,,,50,medium,20,5,5,0,0,0,0,20,,107793.0,107999.0,weak,6,,,valid,,,,,,,,,,,,,,,,,3.3592807965396356,1,1,,,"{""close_back_distance_bps"": 6.484651136900743, ""entry_mode"": ""close"", ""entry_price"": 107723.1, ""model_family"": ""ict"", ""risk"": 297.44461999999476, ""risk_bps"": 27.611962522429703, ""stop_loss"": 108020.54462, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 107999.0, ""sweep_level_age_bars"": 6, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 107793.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.10734, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.397933, ""wick_extension"": 206.0, ""wick_fraction"": 0.316339}, ""wick_extension_bps"": 19.110702921339975}",7.205038706028852,3.8222241168793514,True,False,False,False,False
mitigation_block,ict,short,BTCUSDT,1h,1748473200000,1748473200000,1748476800000,1748473200000,body_zone_retest,block_extreme,nearest_liquidity,106894.1,106894.1,107424.7,107768.27881999999,107768.27881999999,106723.9,874.1788199999864,81.77989430660686,conservative,False,True,False,,,aligned_only,bearish,premium,IFVG,swing_low,aligned,0.8,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,,,,,,,,,,,,,,,,,,,,106894.1,107424.7,,,0.1946970071867153,1,1,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 106894.1, ""entry_time"": 1748473200000, ""failure_swing_time"": 1748451600000, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective_level"": 102038.8, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_low"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1748458800000, ""mitigation_high"": 107424.7, ""mitigation_low"": 106894.1, ""model_family"": ""ict"", ""mss_time"": 1748458800000, ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_low"", ""objective_unreached"": true, ""risk"": 874.1788199999864, ""risk_bps"": 81.77989430660686, ""stop_loss"": 107768.27881999999, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",1.5032393486724218,2.248853386770483,True,False,False,False,False
mitigation_block,ict,short,BTCUSDT,1h,1748476800000,1748476800000,1748480400000,1748476800000,body_zone_retest,block_extreme,nearest_liquidity,106894.1,106894.1,107424.7,107768.27881999999,107768.27881999999,106723.9,874.1788199999864,81.77989430660686,conservative,False,True,False,,,aligned_only,bearish,premium,IFVG,swing_low,aligned,0.8,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,,,,,,,,,,,,,,,,,,,,106894.1,107424.7,,,0.1946970071867153,1,1,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 106894.1, ""entry_time"": 1748476800000, ""failure_swing_time"": 1748451600000, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective_level"": 102038.8, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_low"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1748458800000, ""mitigation_high"": 107424.7, ""mitigation_low"": 106894.1, ""model_family"": ""ict"", ""mss_time"": 1748458800000, ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_low"", ""objective_unreached"": true, ""risk"": 874.1788199999864, ""risk_bps"": 81.77989430660686, ""stop_loss"": 107768.27881999999, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",1.5032393486724218,2.248853386770483,True,False,False,False,False
mitigation_block,ict,short,BTCUSDT,1h,1748491200000,1748491200000,1748494800000,1748491200000,body_zone_retest,block_extreme,nearest_liquidity,106894.1,106894.1,107424.7,107768.27881999999,107768.27881999999,106723.9,874.1788199999864,81.77989430660686,conservative,False,True,False,,,aligned_only,bearish,premium,IFVG,swing_low,aligned,0.8,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,,,,,,,,,,,,,,,,,,,,106894.1,107424.7,,,0.1946970071867153,1,2,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 106894.1, ""entry_time"": 1748491200000, ""failure_swing_time"": 1748451600000, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective_level"": 102038.8, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_low"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1748458800000, ""mitigation_high"": 107424.7, ""mitigation_low"": 106894.1, ""model_family"": ""ict"", ""mss_time"": 1748458800000, ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_low"", ""objective_unreached"": true, ""risk"": 874.1788199999864, ""risk_bps"": 81.77989430660686, ""stop_loss"": 107768.27881999999, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",2.714661972707189,2.248853386770483,True,False,False,False,False
breaker_block,ict,short,BTCUSDT,1h,1748437200000,1748437200000,1748516400000,1748512800000,edge,mean_threshold,nearest_liquidity,108674.5,108674.5,108674.5,108826.1849,108826.1849,108609.4,151.68489999999292,13.957726973668425,conservative,False,False,False,,,aligned_only,bearish,premium,IFVG,swing_low,aligned,0.8,False,,,,77,high,40,12,15,10,0,0,0,0,insufficient_displacement;target_rr_below_2,,,,,,,,,,,,,,,,108674.5,108934.4,,,,,,1748512800000,0.429179173404926,,,,,"{""break_time"": 1748437200000, ""breaker_high"": 108934.4, ""breaker_low"": 108674.5, ""breaker_mean_threshold"": 108804.45, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""edge"", ""entry_price"": 108674.5, ""entry_time"": 1748512800000, ""failed_ob_confirmed"": true, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.55, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective_level"": 102038.8, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_low"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_low"", ""objective_unreached"": true, ""retest_time"": 1748512800000, ""risk"": 151.68489999999292, ""risk_bps"": 13.957726973668425, ""session_filter"": ""off"", ""source_ob_direction"": ""bullish"", ""source_ob_time"": 1748412000000, ""stop_loss"": 108826.1849, ""stop_mode"": ""mean_threshold"", ""sweep_time"": 1748419200000, ""target_mode"": ""nearest_liquidity""}",,,False,False,False,False,False
turtle_soup,ict,short,BTCUSDT,1h,1748520000000,1748520000000,1748523600000,1748520000000,close,sweep_extreme,opposite_range,108388.9,108388.9,108388.9,108794.57777999999,108794.57777999999,106723.9,405.67777999999817,37.427982016608546,conservative,False,True,False,,,,,,,,,,,,,,50,medium,20,5,5,0,0,0,0,20,,108450.0,108772.9,weak,10,,,strong,,,,,,,,,,,,,,,,,4.104242534555399,1,,1,1,"{""close_back_distance_bps"": 5.6339326878751335, ""entry_mode"": ""close"", ""entry_price"": 108388.9, ""model_family"": ""ict"", ""risk"": 405.67777999999817, ""risk_bps"": 37.427982016608546, ""stop_loss"": 108794.57777999999, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 108772.9, ""sweep_level_age_bars"": 10, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 108450.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.132711, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.579349, ""wick_extension"": 322.8999999999942, ""wick_fraction"": 0.701347}, ""wick_extension_bps"": 29.7740894421387}",9.53441423387796,0.39292267868358344,False,True,True,True,True
turtle_soup,ict,short,BTCUSDT,1h,1748530800000,1748530800000,1748534400000,1748530800000,close,sweep_extreme,opposite_range,106972.5,106972.5,106972.5,107714.8945,107714.8945,106400.0,742.3944999999949,69.40050012853723,conservative,False,True,False,,,,,,,,,,,,,,30,low,20,5,5,0,0,0,0,0,target_rr_below_2,107536.9,107693.5,medium,18,,,valid,,,,,,,,,,,,,,,,,0.7711533423267601,1,,2,,"{""close_back_distance_bps"": 52.48431003683333, ""entry_mode"": ""close"", ""entry_price"": 106972.5, ""model_family"": ""ict"", ""risk"": 742.3944999999949, ""risk_bps"": 69.40050012853723, ""stop_loss"": 107714.8945, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 107693.5, ""sweep_level_age_bars"": 18, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 107536.9, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.708244, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.271129, ""wick_extension"": 156.60000000000582, ""wick_fraction"": 0.196511}, ""wick_extension_bps"": 14.562443217165999}",3.30215269644376,0.20016312082054333,False,True,True,True,False
mitigation_block,ict,short,BTCUSDT,1h,1748566800000,1748566800000,1748570400000,1748566800000,body_zone_retest,block_extreme,nearest_liquidity,105539.9,105539.9,105886.3,106063.50798,106063.50798,104492.68404,523.6079800000007,49.612324817438775,conservative,False,True,False,,,aligned_only,bearish,premium,IFVG,swing_low,aligned,0.65,False,,,,87,high,40,12,15,10,0,0,0,10,target_rr_below_3,,,,,,,,,,,,,,,,,,,,105539.9,105886.3,,,2.0,1,1,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 105539.9, ""entry_time"": 1748566800000, ""failure_swing_time"": 1748552400000, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.8, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective_level"": 102038.8, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_low"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1748559600000, ""mitigation_high"": 105886.3, ""mitigation_low"": 105539.9, ""model_family"": ""ict"", ""mss_time"": 1748559600000, ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_low"", ""objective_unreached"": true, ""risk"": 523.6079800000007, ""risk_bps"": 49.612324817438775, ""stop_loss"": 106063.50798, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",3.6089977085528657,1.3867244727630104,True,False,False,False,False
mitigation_block,ict,short,BTCUSDT,1h,1748570400000,1748570400000,1748574000000,1748570400000,body_zone_retest,block_extreme,nearest_liquidity,105539.9,105539.9,105886.3,106063.50798,106063.50798,104492.68404,523.6079800000007,49.612324817438775,conservative,False,True,False,,,aligned_only,bearish,premium,IFVG,swing_low,aligned,0.65,False,,,,87,high,40,12,15,10,0,0,0,10,target_rr_below_3,,,,,,,,,,,,,,,,,,,,105539.9,105886.3,,,2.0,1,1,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 105539.9, ""entry_time"": 1748570400000, ""failure_swing_time"": 1748552400000, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.8, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective_level"": 102038.8, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_low"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1748559600000, ""mitigation_high"": 105886.3, ""mitigation_low"": 105539.9, ""model_family"": ""ict"", ""mss_time"": 1748559600000, ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_low"", ""objective_unreached"": true, ""risk"": 523.6079800000007, ""risk_bps"": 49.612324817438775, ""stop_loss"": 106063.50798, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",3.6089977085528657,1.3867244727630104,True,False,False,False,False
mitigation_block,ict,short,BTCUSDT,1h,1748574000000,1748574000000,1748577600000,1748574000000,body_zone_retest,block_extreme,nearest_liquidity,105539.9,105539.9,105886.3,106063.50798,106063.50798,104521.0,523.6079800000007,49.612324817438775,conservative,False,True,False,,,aligned_only,bearish,premium,IFVG,swing_low,aligned,0.65,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,,,,,,,,,,,,,,,,,,,,105539.9,105886.3,,,1.9459214506241729,1,1,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 105539.9, ""entry_time"": 1748574000000, ""failure_swing_time"": 1748552400000, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.8, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective_level"": 102038.8, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_low"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1748559600000, ""mitigation_high"": 105886.3, ""mitigation_low"": 105539.9, ""model_family"": ""ict"", ""mss_time"": 1748559600000, ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_low"", ""objective_unreached"": true, ""risk"": 523.6079800000007, ""risk_bps"": 49.612324817438775, ""stop_loss"": 106063.50798, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",3.7908131193875074,1.3867244727630104,True,False,False,False,False
mitigation_block,ict,short,BTCUSDT,1h,1748577600000,1748577600000,1748581200000,1748577600000,body_zone_retest,block_extreme,nearest_liquidity,105539.9,105539.9,105886.3,106063.50798,106063.50798,104521.0,523.6079800000007,49.612324817438775,conservative,False,True,False,,,aligned_only,bearish,premium,IFVG,swing_low,aligned,0.65,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,,,,,,,,,,,,,,,,,,,,105539.9,105886.3,,,1.9459214506241729,1,1,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 105539.9, ""entry_time"": 1748577600000, ""failure_swing_time"": 1748552400000, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 0.8, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective_level"": 102038.8, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_low"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish IFVG; swing_low down"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 109153.4, ""htf_zone_low"": 107292.5, ""htf_zone_type"": ""IFVG"", ""mitigation_block_time"": 1748559600000, ""mitigation_high"": 105886.3, ""mitigation_low"": 105539.9, ""model_family"": ""ict"", ""mss_time"": 1748559600000, ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_low"", ""objective_unreached"": true, ""risk"": 523.6079800000007, ""risk_bps"": 49.612324817438775, ""stop_loss"": 106063.50798, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",3.893943709566824,1.3867244727630104,True,False,False,False,False
breaker_block,ict,long,BTCUSDT,1h,1749585600000,1749585600000,1749722400000,1749646800000,edge,mean_threshold,nearest_liquidity,109644.6,109644.6,109644.6,109549.37108,109549.37108,109690.8,95.22892000000866,8.685235752605113,conservative,False,False,True,,,aligned_only,bullish,premium,FVG,swing_high,aligned,0.65,False,,,,62,medium,40,12,0,10,0,0,0,0,poor_pd_location;insufficient_displacement;target_rr_below_2,,,,,,,,,,,,,,,,109498.0,109644.6,,,,,,1749646800000,0.48514673903676414,17,,,,"{""break_time"": 1749585600000, ""breaker_high"": 109644.6, ""breaker_low"": 109498.0, ""breaker_mean_threshold"": 109571.3, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""edge"", ""entry_price"": 109644.6, ""entry_time"": 1749646800000, ""failed_ob_confirmed"": true, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective_level"": 110653.6, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish FVG; swing_high up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 108282.0, ""htf_zone_low"": 106482.6, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""retest_time"": 1749646800000, ""risk"": 95.22892000000866, ""risk_bps"": 8.685235752605113, ""session_filter"": ""off"", ""source_ob_direction"": ""bearish"", ""source_ob_time"": 1749556800000, ""stop_loss"": 109549.37108, ""stop_mode"": ""mean_threshold"", ""sweep_time"": 1749567600000, ""target_mode"": ""nearest_liquidity""}",,,False,False,False,False,False
turtle_soup,ict,long,BTCUSDT,1h,1749736800000,1749736800000,1749740400000,1749736800000,close,sweep_extreme,opposite_range,107560.0,107560.0,107560.0,106994.288,106994.288,110367.2,565.7119999999995,52.59501673484562,conservative,False,True,False,,,,,,,,,,,,,,50,medium,20,5,5,0,0,0,0,20,,107300.0,107015.8,weak,10,,,strong,,,,,,,,,,,,,,,,,4.962242271685946,1,1,,,"{""close_back_distance_bps"": 24.23112767940354, ""entry_mode"": ""close"", ""entry_price"": 107560.0, ""model_family"": ""ict"", ""risk"": 565.7119999999995, ""risk_bps"": 52.59501673484562, ""stop_loss"": 106994.288, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 107015.8, ""sweep_level_age_bars"": 10, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 107300.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.395077, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.548718, ""wick_extension"": 284.1999999999971, ""wick_fraction"": 0.431849}, ""wick_extension_bps"": 26.486486486486214}",1.482026190004799,8.742964618038869,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,1h,1749751200000,1749751200000,1749754800000,1749751200000,close,sweep_extreme,opposite_range,107520.5,107520.5,107520.5,107142.89589999999,107142.89589999999,110367.2,377.6041000000114,35.1192656284161,conservative,False,True,False,,,,,,,,,,,,,,50,medium,20,5,5,0,0,0,0,20,,107300.0,107164.4,medium,14,,,valid,,,,,,,,,,,,,,,,,7.538848227548142,1,1,,,"{""close_back_distance_bps"": 20.54986020503262, ""entry_mode"": ""close"", ""entry_price"": 107520.5, ""model_family"": ""ict"", ""risk"": 377.6041000000114, ""risk_bps"": 35.1192656284161, ""stop_loss"": 107142.89589999999, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 107164.4, ""sweep_level_age_bars"": 14, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 107300.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.183003, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.246528, ""wick_extension"": 135.60000000000582, ""wick_fraction"": 0.11254}, ""wick_extension_bps"": 12.637465051258697}",0.8252029043116758,12.993767811313099,True,False,False,False,False
