model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,session_window,ny_time,htf_mode,htf_bias,htf_location,htf_zone_type,htf_objective_type,htf_context_alignment,htf_score_modifier,has_smt_confirmation,smt_direction,smt_pair,smt_strength,decision_score,score_bucket,htf_alignment_score,draw_score,pd_location_score,poi_score,displacement_score,smt_score,killzone_score,target_rr_score,no_trade_reasons,pre_model_filter_pass,pre_model_allowed_directions,pre_model_reasons,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,displacement_grade,breach_displacement_grade,turtle_quality,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,ob_low,ob_high,breaker_low,breaker_high,rejection_body_level,rejection_wick_extreme,mitigation_low,mitigation_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
turtle_soup,ict,long,BTCUSDT,30m,1746804600000,1746804600000,1746806400000,1746804600000,close,sweep_extreme,opposite_range,102852.9,102852.9,102852.9,102623.42942,102623.42942,104373.0,229.4705799999938,22.310560032822977,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,long,,102762.1,102644.0,weak,7,,,strong,,,,,,,,,,,,,,,,,6.6243786022593705,1,1,,,"{""close_back_distance_bps"": 8.835942434028533, ""entry_mode"": ""close"", ""entry_price"": 102852.9, ""htf_bias"": ""bullish"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 229.4705799999938, ""risk_bps"": 22.310560032822977, ""stop_loss"": 102623.42942, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 102644.0, ""sweep_level_age_bars"": 7, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 102762.1, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.354687, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.200007, ""wick_extension"": 118.10000000000582, ""wick_fraction"": 0.461328}, ""wick_extension_bps"": 11.492563892719769}",2.2360164862964993,2.6709306264882007,True,False,False,False,False
ifvg_retest,ict,long,BTCUSDT,30m,1746797400000,1746797400000,1746806400000,1746799200000,edge,ce,nearest_liquidity,103344.0,103344.0,103344.0,103280.2312,103280.2312,103450.0,63.768800000005285,6.17053723486659,conservative,False,True,False,,,aligned_only,bullish,premium,FVG,swing_high,aligned,0.65,False,,,,77,high,40,12,0,10,15,0,0,0,poor_pd_location;target_rr_below_2,True,long,,,,,,valid,valid,,,,,103257.8,103344.0,103300.9,,,,,,,,,1,1746799200000,1.66225489581098,1,1,,,"{""breach_close"": 103587.9, ""breach_displacement_factor"": 0.8012427835846574, ""breach_displacement_grade"": ""valid"", ""breach_time"": 1746797400000, ""dealing_range_source"": ""long_swing_pair"", ""displacement_grade"": ""valid"", ""entry_mode"": ""edge"", ""entry_price"": 103344.0, ""entry_time"": 1746799200000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 104373.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish FVG; swing_high up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 102327.9, ""htf_zone_low"": 101686.7, ""htf_zone_type"": ""FVG"", ""ifvg_ce"": 103300.9, ""ifvg_high"": 103344.0, ""ifvg_low"": 103257.8, ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_depth"": 8.900232018561752, ""retest_time"": 1746799200000, ""risk"": 63.768800000005285, ""risk_bps"": 6.17053723486659, ""source_fvg_direction"": ""bearish"", ""source_fvg_time"": 1746781200000, ""stop_loss"": 103280.2312, ""stop_mode"": ""ce"", ""target_mode"": ""nearest_liquidity"", ""time_to_retest_bars"": 1}",5.822596630326619,17.31254155637096,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,30m,1746806400000,1746806400000,1746808200000,1746806400000,close,sweep_extreme,opposite_range,102714.6,102714.6,102714.6,102436.75708,102436.75708,104373.0,277.84292000001005,27.049992892929538,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,long,,102632.4,102457.3,medium,10,,,strong,,,,,,,,,,,,,,,,,5.968840235338494,1,1,,,"{""close_back_distance_bps"": 8.009166695898337, ""entry_mode"": ""close"", ""entry_price"": 102714.6, ""htf_bias"": ""bullish"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 277.84292000001005, ""risk_bps"": 27.049992892929538, ""stop_loss"": 102436.75708, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 102457.3, ""sweep_level_age_bars"": 10, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 102632.4, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.189532, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.28928, ""wick_extension"": 175.09999999999127, ""wick_fraction"": 0.403735}, ""wick_extension_bps"": 17.06088915391156}",2.344490188916711,1.7081594161189662,True,False,False,False,False
rejection_block,ict,long,BTCUSDT,30m,1746806400000,1746806400000,1746808200000,1746806400000,body_level,wick_extreme,nearest_liquidity,102620.1,102620.1,102620.1,102337.47598,102337.47598,103125.0,282.62402000000293,27.54080535879452,conservative,False,True,False,,,aligned_only,bullish,premium,FVG,swing_high,aligned,0.65,False,,,,62,medium,40,12,0,10,0,0,0,0,poor_pd_location;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,102620.1,102358.0,,,,,1.7864723599925758,1,1,,,"{""current_wick_extreme"": 102457.3, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 102620.1, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.7, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 104373.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish FVG; swing_high up"", ""htf_score_modifier"": 0.65, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 102327.9, ""htf_zone_low"": 101686.7, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 102620.1, ""rejection_wick_extreme"": 102358.0, ""risk"": 282.62402000000293, ""risk_bps"": 27.54080535879452, ""session_filter"": ""off"", ""source_swing_significance"": ""intermediate"", ""source_swing_time"": 1746801000000, ""stop_loss"": 102337.47598, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",2.6391953521855163,1.3448963042844053,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,30m,1746808200000,1746808200000,1746810000000,1746808200000,close,sweep_extreme,opposite_range,102446.6,102446.6,102446.6,102219.51068,102219.51068,104373.0,227.08931999999913,22.16660386972326,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,long,,102376.5,102240.0,medium,14,,,valid,,,,,,,,,,,,,,,,,8.483005717750185,1,,1,1,"{""close_back_distance_bps"": 6.847274521008808, ""entry_mode"": ""close"", ""entry_price"": 102446.6, ""htf_bias"": ""bullish"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 227.08931999999913, ""risk_bps"": 22.16660386972326, ""stop_loss"": 102219.51068, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 102240.0, ""sweep_level_age_bars"": 14, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 102376.5, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.110603, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.225108, ""wick_extension"": 136.5, ""wick_fraction"": 0.215368}, ""wick_extension_bps"": 13.333137976000351}",4.048627209769256,0.6746244165071797,False,False,False,True,True
breaker_block,ict,long,BTCUSDT,30m,1746820800000,1746820800000,1746824400000,1746822600000,edge,mean_threshold,nearest_liquidity,103110.9,103110.9,103110.9,102844.87782,102844.87782,103125.0,266.02217999999993,25.79961769318277,conservative,False,True,False,,,aligned_only,bullish,premium,FVG,swing_high,aligned,0.5,False,,,,62,medium,40,12,0,10,0,0,0,0,poor_pd_location;insufficient_displacement;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,102620.1,103110.9,,,,,,1746822600000,0.05300309921528282,1,,,,"{""break_time"": 1746820800000, ""breaker_high"": 103110.9, ""breaker_low"": 102620.1, ""breaker_mean_threshold"": 102865.5, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""edge"", ""entry_price"": 103110.9, ""entry_time"": 1746822600000, ""failed_ob_confirmed"": true, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.45, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 104373.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish FVG; swing_high up"", ""htf_score_modifier"": 0.5, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 102327.9, ""htf_zone_low"": 101686.7, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_time"": 1746822600000, ""risk"": 266.02217999999993, ""risk_bps"": 25.79961769318277, ""session_filter"": ""off"", ""source_ob_direction"": ""bearish"", ""source_ob_time"": 1746801000000, ""stop_loss"": 102844.87782, ""stop_mode"": ""mean_threshold"", ""sweep_time"": 1746808200000, ""target_mode"": ""nearest_liquidity""}",2.158842544632944,1.5446080473440007,False,True,True,False,False
turtle_soup,ict,long,BTCUSDT,30m,1746826200000,1746826200000,1746828000000,1746826200000,close,sweep_extreme,opposite_range,102943.0,102943.0,102943.0,102719.4114,102719.4114,104373.0,223.58860000000277,21.71965068047393,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,long,,102832.5,102740.0,weak,5,,,strong,,,,,,,,,,,,,,,,,6.3956749136583095,1,2,,,"{""close_back_distance_bps"": 10.74563002941677, ""entry_mode"": ""close"", ""entry_price"": 102943.0, ""htf_bias"": ""bullish"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 223.58860000000277, ""risk_bps"": 21.71965068047393, ""stop_loss"": 102719.4114, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 102740.0, ""sweep_level_age_bars"": 5, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 102832.5, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.514193, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.191744, ""wick_extension"": 92.5, ""wick_fraction"": 0.430433}, ""wick_extension_bps"": 8.99521065810906}",5.107594931047405,1.0868174853279504,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,30m,1746828000000,1746828000000,1746829800000,1746828000000,close,sweep_extreme,opposite_range,103012.3,103012.3,103012.3,102854.39754,102854.39754,104373.0,157.90245999999752,15.328505430904611,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,long,,102902.6,102875.0,weak,8,,,valid,,,,,,,,,,,,,,,,,8.617345163590349,1,1,,,"{""close_back_distance_bps"": 10.660566399682523, ""entry_mode"": ""close"", ""entry_price"": 103012.3, ""htf_bias"": ""bullish"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 157.90245999999752, ""risk_bps"": 15.328505430904611, ""stop_loss"": 102854.39754, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 102875.0, ""sweep_level_age_bars"": 8, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 102902.6, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.71559, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.05955, ""wick_extension"": 27.60000000000582, ""wick_fraction"": 0.180039}, ""wick_extension_bps"": 2.6821479729380813}",6.793434377146587,1.977803259049972,True,False,False,False,False
rejection_block,ict,long,BTCUSDT,30m,1746828000000,1746828000000,1746829800000,1746828000000,body_level,wick_extreme,nearest_liquidity,102950.1,102950.1,102950.1,102811.90998,102811.90998,103125.0,138.1900200000091,13.423009788238096,conservative,False,True,False,,,aligned_only,bullish,premium,FVG,swing_high,aligned,0.5,False,,,,62,medium,40,12,0,10,0,0,0,0,poor_pd_location;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,102950.1,102832.5,,,,,1.265648561306979,1,1,,,"{""current_wick_extreme"": 102875.0, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 102950.1, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.45, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 104373.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish FVG; swing_high up"", ""htf_score_modifier"": 0.5, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 102327.9, ""htf_zone_low"": 101686.7, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 102950.1, ""rejection_wick_extreme"": 102832.5, ""risk"": 138.1900200000091, ""risk_bps"": 13.423009788238096, ""session_filter"": ""off"", ""source_swing_significance"": ""short"", ""source_swing_time"": 1746817200000, ""stop_loss"": 102811.90998, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",8.212604643952721,1.8098267877809797,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,30m,1746831600000,1746831600000,1746833400000,1746831600000,close,sweep_extreme,opposite_range,102898.2,102898.2,102898.2,102679.42036,102679.42036,104373.0,218.77963999999338,21.26175579358953,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,long,,102832.5,102700.0,weak,8,,,strong,,,,,,,,,,,,,,,,,6.741029466910392,1,,7,14,"{""close_back_distance_bps"": 6.389030705272855, ""entry_mode"": ""close"", ""entry_price"": 102898.2, ""htf_bias"": ""bullish"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 218.77963999999338, ""risk_bps"": 21.26175579358953, ""stop_loss"": 102679.42036, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 102700.0, ""sweep_level_age_bars"": 8, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 102832.5, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.28041, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.298242, ""wick_extension"": 132.5, ""wick_fraction"": 0.565514}, ""wick_extension_bps"": 12.885031483237304}",5.4246364058375764,0.5219864151892769,False,False,False,True,True
turtle_soup,ict,long,BTCUSDT,30m,1746833400000,1746833400000,1746835200000,1746833400000,close,sweep_extreme,opposite_range,102941.9,102941.9,102941.9,102834.41162,102834.41162,104373.0,107.48837999999523,10.441654952939011,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,long,,102902.6,102855.0,medium,11,,,strong,,,,,,,,,,,,,,,,,13.313997289754198,1,2,1,,"{""close_back_distance_bps"": 3.8191454832033744, ""entry_mode"": ""close"", ""entry_price"": 102941.9, ""htf_bias"": ""bullish"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 107.48837999999523, ""risk_bps"": 10.441654952939011, ""stop_loss"": 102834.41162, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 102855.0, ""sweep_level_age_bars"": 11, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 102902.6, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.416755, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.106643, ""wick_extension"": 47.60000000000582, ""wick_fraction"": 0.504772}, ""wick_extension_bps"": 4.625733460573962}",10.634637902255635,1.4689959975208593,True,False,False,True,False
rejection_block,ict,long,BTCUSDT,30m,1746833400000,1746833400000,1746835200000,1746833400000,body_level,wick_extreme,nearest_liquidity,102890.6,102890.6,102890.6,102719.02188,102719.02188,103125.0,171.57812000000558,16.67578184984883,conservative,False,True,False,,,aligned_only,bullish,premium,FVG,swing_high,aligned,0.5,False,,,,62,medium,40,12,0,10,0,0,0,0,poor_pd_location;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,102890.6,102739.6,,,,,1.3661415569770001,1,,1,,"{""current_wick_extreme"": 102855.0, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 102890.6, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.45, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 104373.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish FVG; swing_high up"", ""htf_score_modifier"": 0.5, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 102327.9, ""htf_zone_low"": 101686.7, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 102890.6, ""rejection_wick_extreme"": 102739.6, ""risk"": 171.57812000000558, ""risk_bps"": 16.67578184984883, ""session_filter"": ""off"", ""source_swing_significance"": ""short"", ""source_swing_time"": 1746824400000, ""stop_loss"": 102719.02188, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",6.961260561661098,0.6212913394784974,False,True,True,True,False
rejection_block,ict,long,BTCUSDT,30m,1746835200000,1746835200000,1746837000000,1746835200000,body_level,wick_extreme,nearest_liquidity,102890.6,102890.6,102890.6,102719.02188,102719.02188,103036.7,171.57812000000558,16.67578184984883,conservative,False,True,False,,,aligned_only,bullish,premium,FVG,swing_high,aligned,0.5,False,,,,62,medium,40,12,0,10,0,0,0,0,poor_pd_location;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,102890.6,102739.6,,,,,0.8515071735253104,1,,,,"{""current_wick_extreme"": 102884.0, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 102890.6, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.45, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 104373.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish premium bullish FVG; swing_high up"", ""htf_score_modifier"": 0.5, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 102327.9, ""htf_zone_low"": 101686.7, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 102890.6, ""rejection_wick_extreme"": 102739.6, ""risk"": 171.57812000000558, ""risk_bps"": 16.67578184984883, ""session_filter"": ""off"", ""source_swing_significance"": ""short"", ""source_swing_time"": 1746824400000, ""stop_loss"": 102719.02188, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",6.961260561661098,0.6212913394784974,False,True,True,False,False
turtle_soup,ict,long,BTCUSDT,30m,1746840600000,1746840600000,1746842400000,1746840600000,close,sweep_extreme,opposite_range,102932.7,102932.7,102932.7,102841.11346,102841.11346,104373.0,91.58654000000388,8.897710834361082,conservative,False,True,False,,,aligned_only,bullish,premium,,,,,,,,,65,medium,40,5,0,0,0,0,0,20,poor_pd_location,True,long,,102902.6,102861.7,medium,15,,,valid,,,,,,,,,,,,,,,,,15.72610997205421,1,,1,2,"{""close_back_distance_bps"": 2.925096158891152, ""entry_mode"": ""close"", ""entry_price"": 102932.7, ""htf_bias"": ""bullish"", ""htf_location"": ""premium"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 91.58654000000388, ""risk_bps"": 8.897710834361082, ""stop_loss"": 102841.11346, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 102861.7, ""sweep_level_age_bars"": 15, ""sweep_liquidity_quality"": ""medium"", ""sweep_swing_significance"": ""intermediate"", ""swept_level"": 102902.6, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.137884, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.126942, ""wick_extension"": 40.90000000000873, ""wick_fraction"": 0.187357}, ""wick_extension_bps"": 3.974632322216225}",12.581543095742607,0.31773227812722304,False,False,False,True,True
