model_family,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict,898,898,868,25,6.337352,3.151998,0.326281,3.906642,76.296214,0.291868,0.326281,0.41314,0.261693,0.585746,1.496045,3.193916,2.304582,3.131915,0,711
