rank,filter_name,count,filtered_out,expectancy,target_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_decision_score,avg_rr,min_decision_score,min_target_distance_r,require_smt,require_session_window,allowed_displacement_grades,allowed_htf_locations,exclude_no_trade_reasons
29,"min_decision_score=70;min_target_distance_r=3;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",22,876,0.875761,0.181818,0.363636,0.681818,100.0,7.731955,70,3,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
30,"min_decision_score=70;min_target_distance_r=3;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",22,876,0.875761,0.181818,0.363636,0.681818,100.0,7.731955,70,3,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
31,"min_target_distance_r=3;allowed_htf_locations=discount,premium",347,551,0.86137,0.158501,0.360231,0.70317,79.377522,7.891218,0,3,false,false,,"discount,premium",
32,"min_decision_score=50;min_target_distance_r=3;allowed_htf_locations=discount,premium",347,551,0.86137,0.158501,0.360231,0.70317,79.377522,7.891218,50,3,false,false,,"discount,premium",
33,"allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,875,0.790499,0.173913,0.347826,0.695652,100.0,7.496283,0,0,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
34,"allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,875,0.790499,0.173913,0.347826,0.695652,100.0,7.496283,0,0,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
35,"min_target_distance_r=2;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,875,0.790499,0.173913,0.347826,0.695652,100.0,7.496283,0,2,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
36,"min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,875,0.790499,0.173913,0.347826,0.695652,100.0,7.496283,0,2,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
37,"min_decision_score=50;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,875,0.790499,0.173913,0.347826,0.695652,100.0,7.496283,50,0,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
38,"min_decision_score=50;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,875,0.790499,0.173913,0.347826,0.695652,100.0,7.496283,50,0,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
39,"min_decision_score=50;min_target_distance_r=2;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,875,0.790499,0.173913,0.347826,0.695652,100.0,7.496283,50,2,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
40,"min_decision_score=50;min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,875,0.790499,0.173913,0.347826,0.695652,100.0,7.496283,50,2,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
41,"min_decision_score=70;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,875,0.790499,0.173913,0.347826,0.695652,100.0,7.496283,70,0,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
42,"min_decision_score=70;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,875,0.790499,0.173913,0.347826,0.695652,100.0,7.496283,70,0,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
43,"min_decision_score=70;min_target_distance_r=2;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,875,0.790499,0.173913,0.347826,0.695652,100.0,7.496283,70,2,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
44,"min_decision_score=70;min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",23,875,0.790499,0.173913,0.347826,0.695652,100.0,7.496283,70,2,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
45,"min_decision_score=70;min_target_distance_r=3;allowed_htf_locations=discount,premium",222,676,0.775405,0.126126,0.324324,0.716216,87.472973,8.851539,70,3,false,false,,"discount,premium",
46,min_target_distance_r=3,376,522,0.714287,0.146277,0.340426,0.726064,78.925532,7.784857,0,3,false,false,,,
47,min_decision_score=50;min_target_distance_r=3,376,522,0.714287,0.146277,0.340426,0.726064,78.925532,7.784857,50,3,false,false,,,
48,"min_target_distance_r=2;allowed_htf_locations=discount,premium",458,440,0.683705,0.187773,0.353712,0.683406,78.650655,6.537649,0,2,false,false,,"discount,premium",
49,"min_decision_score=50;min_target_distance_r=2;allowed_htf_locations=discount,premium",458,440,0.683705,0.187773,0.353712,0.683406,78.650655,6.537649,50,2,false,false,,"discount,premium",
50,"min_target_distance_r=3;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",167,731,0.670922,0.107784,0.317365,0.742515,85.269461,9.705619,0,3,false,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
