model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,12,12,12,0,2.82255,1.729338,0.666667,1.393509,73.333333,0.58187,0.382672,0.166613,0.166613,0.213297,0.002763,0.216059,0.666667,0.583333,0.166667,0.25,1.0,2.333333,5.714286,3.5,1,11
turtle_soup,valid,15,15,15,0,3.760034,2.491164,0.533333,2.387676,76.0,0.491108,0.187097,0.000635,0.000635,0.186605,-0.000143,0.186462,0.533333,0.4,0.266667,0.466667,1.0,4.142857,1.5,2.0,2,11
