model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,10,10,10,0,2.64765,1.435638,0.5,1.71634,74.0,0.340241,-0.138526,-0.345627,-0.345627,0.201576,0.005525,0.207101,0.5,0.3,0.1,0.5,1.0,3.2,9.333333,3.0,1,9
turtle_soup,short,17,17,17,0,3.752624,2.491164,0.647059,2.080815,75.294118,0.643921,0.516693,0.321479,0.321479,0.19664,-0.001426,0.195214,0.647059,0.588235,0.294118,0.294118,1.0,4.0,2.1,2.4,2,13
