scope,model,threshold,filter_name,filtered_out,count,activated_trades,invalidated_before_entry,avg_decision_score,avg_mfe_r,median_mfe_r,avg_rr,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,profit_factor,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,same_bar_ambiguous_count,no_trade_reason_count,top_no_trade_reasons
all,ALL,0,none,0,27,27,0,74.814815,3.343374,1.935747,1.945824,0.531447,0.274019,0.074403,0.074403,0.198468,0.001148,0.199616,1.190652,0.592593,0.481481,0.222222,0.37037,3,22,target_rr_below_2:19;target_rr_below_3:3
model,turtle_soup,0,none,0,27,27,0,74.814815,3.343374,1.935747,1.945824,0.531447,0.274019,0.074403,0.074403,0.198468,0.001148,0.199616,1.190652,0.592593,0.481481,0.222222,0.37037,3,22,target_rr_below_2:19;target_rr_below_3:3
filtered_model,turtle_soup,0,model_rules,15,12,12,0,73.333333,2.82255,1.729338,1.393509,0.58187,0.382672,0.166613,0.166613,0.213297,0.002763,0.216059,1.464168,0.666667,0.583333,0.166667,0.25,1,11,target_rr_below_2:9;target_rr_below_3:2
filtered_all,ALL,0,model_rules,15,12,12,0,73.333333,2.82255,1.729338,1.393509,0.58187,0.382672,0.166613,0.166613,0.213297,0.002763,0.216059,1.464168,0.666667,0.583333,0.166667,0.25,1,11,target_rr_below_2:9;target_rr_below_3:2
