model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,7,7,7,0,4.672773,4.394231,0.571429,2.461064,75.714286,0.505377,0.428571,0.273857,0.273857,0.154714,0.0,0.154714,0.571429,0.714286,0.428571,0.428571,1.0,3.0,2.4,2.333333,1,5
turtle_soup,short,12,12,12,0,3.566591,3.42069,0.833333,1.434884,73.333333,0.56473,0.728067,0.547042,0.547042,0.181024,0.0,0.181024,0.833333,0.666667,0.416667,0.166667,1.0,12.5,2.5,1.0,0,11
