model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,session_window,ny_time,htf_mode,htf_bias,htf_location,htf_zone_type,htf_objective_type,htf_context_alignment,htf_score_modifier,pd_array_type,pd_array_age_bars,p_d_value,has_smt_confirmation,smt_direction,smt_pair,smt_strength,decision_score,score_bucket,htf_alignment_score,draw_score,pd_location_score,poi_score,displacement_score,smt_score,killzone_score,target_rr_score,no_trade_reasons,pre_model_filter_pass,pre_model_allowed_directions,pre_model_reasons,htf_inside_poi,htf_approaching_poi,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,displacement_grade,displacement_factor,body_ratio,range_expansion,breach_displacement_grade,turtle_quality,time_to_confirmation_bars,ltf_trigger_type,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,source_fvg_age_bars,source_fvg_touches_before_inversion,ob_low,ob_high,breaker_low,breaker_high,poi_retest_count,trigger_to_retest_bars,rejection_body_level,rejection_wick_extreme,mitigation_low,mitigation_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
rejection_block,ict,long,BTCUSDT,1h,1755518400000,1755518400000,1755522000000,1755518400000,body_level,wick_extreme,nearest_liquidity,114999.9,114999.9,114999.9,114582.00002,114582.00002,115684.5,417.8999799999874,36.3391602949209,conservative,False,True,False,,,strict,bullish,discount,IFVG,swing_high,aligned,0.8,IFVG,10,0.23163930810674577,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,114999.9,114605.0,,,,,1.638191033175035,1,,1,,"{""current_wick_extreme"": 114853.3, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 114999.9, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 115686.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish IFVG; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115373.9, ""htf_zone_low"": 114000.0, ""htf_zone_type"": ""IFVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.23163930810674577, ""pd_array_age_bars"": 10, ""pd_array_type"": ""IFVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 114999.9, ""rejection_wick_extreme"": 114605.0, ""risk"": 417.8999799999874, ""risk_bps"": 36.3391602949209, ""session_filter"": ""off"", ""source_swing_significance"": ""intermediate"", ""source_swing_time"": 1755507600000, ""stop_loss"": 114582.00002, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",4.639387635290294,1.6657095795984778,False,True,True,True,False
ifvg_retest,ict,long,BTCUSDT,1h,1755529200000,1755529200000,1755565200000,1755532800000,edge,ce,nearest_liquidity,116088.0,116088.0,116088.0,115810.93239999999,115810.93239999999,116761.0,277.0676000000094,23.86703190683011,conservative,False,True,False,,,strict,bullish,discount,FVG,swing_high,aligned,0.8,FVG,10,0.308027978197171,False,,,,100,high,40,12,15,10,15,0,0,10,target_rr_below_3,True,long,,True,True,,,,,valid,,,,valid,,,,,,,115580.3,116088.0,115834.15,12,4,,,,,,,,,,,1,1755532800000,2.4290101043932135,1,1,,,"{""breach_close"": 116099.4, ""breach_displacement_factor"": 0.670002033859403, ""breach_displacement_grade"": ""valid"", ""breach_time"": 1755529200000, ""dealing_range_source"": ""long_swing_pair"", ""displacement_grade"": ""valid"", ""entry_mode"": ""edge"", ""entry_price"": 116088.0, ""entry_time"": 1755532800000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 120300.1, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish FVG; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115850.0, ""htf_zone_low"": 115674.2, ""htf_zone_type"": ""FVG"", ""ifvg_ce"": 115834.15, ""ifvg_ce_breached_by_retest_close"": false, ""ifvg_ce_invalidation"": 115834.15, ""ifvg_high"": 116088.0, ""ifvg_low"": 115580.3, ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.308027978197171, ""pd_array_age_bars"": 10, ""pd_array_type"": ""FVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_depth"": 0.6198542446326549, ""retest_time"": 1755532800000, ""risk"": 277.0676000000094, ""risk_bps"": 23.86703190683011, ""source_fvg_age_bars"": 12, ""source_fvg_direction"": ""bearish"", ""source_fvg_time"": 1755486000000, ""source_fvg_touches_before_inversion"": 4, ""stop_loss"": 115810.93239999999, ""stop_mode"": ""ce"", ""target_mode"": ""nearest_liquidity"", ""time_to_retest_bars"": 1}",3.0703698303228824,6.439583697263544,True,False,False,False,False
rejection_block,ict,long,BTCUSDT,1h,1755586800000,1755586800000,1755590400000,1755586800000,body_level,wick_extreme,nearest_liquidity,114756.7,114756.7,114756.7,114280.84866,114280.84866,115684.5,475.8513399999938,41.46610524701337,conservative,False,True,False,,,strict,bullish,discount,IFVG,swing_high,aligned,0.8,IFVG,11,0.2595308610857299,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,114756.7,114303.8,,,,,1.9497685978986945,1,,1,6,"{""current_wick_extreme"": 114560.0, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 114756.7, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 115686.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish IFVG; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115373.9, ""htf_zone_low"": 114000.0, ""htf_zone_type"": ""IFVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.2595308610857299, ""pd_array_age_bars"": 11, ""pd_array_type"": ""IFVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 114756.7, ""rejection_wick_extreme"": 114303.8, ""risk"": 475.8513399999938, ""risk_bps"": 41.46610524701337, ""session_filter"": ""off"", ""source_swing_significance"": ""long"", ""source_swing_time"": 1755576000000, ""stop_loss"": 114280.84866, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",2.292102403242179,4.742447504718651,False,True,True,True,True
rejection_block,ict,long,BTCUSDT,1h,1755590400000,1755590400000,1755594000000,1755590400000,body_level,wick_extreme,nearest_liquidity,114756.7,114756.7,114756.7,114280.84866,114280.84866,115684.5,475.8513399999938,41.46610524701337,conservative,False,True,False,,,strict,bullish,discount,IFVG,swing_high,aligned,0.8,IFVG,11,0.2702904943444972,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,114756.7,114303.8,,,,,1.9497685978986945,1,,1,5,"{""current_wick_extreme"": 114750.0, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 114756.7, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 115686.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish IFVG; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115373.9, ""htf_zone_low"": 114000.0, ""htf_zone_type"": ""IFVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.2702904943444972, ""pd_array_age_bars"": 11, ""pd_array_type"": ""IFVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 114756.7, ""rejection_wick_extreme"": 114303.8, ""risk"": 475.8513399999938, ""risk_bps"": 41.46610524701337, ""session_filter"": ""off"", ""source_swing_significance"": ""long"", ""source_swing_time"": 1755576000000, ""stop_loss"": 114280.84866, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",2.292102403242179,4.742447504718651,False,True,True,True,True
rejection_block,ict,long,BTCUSDT,1h,1755608400000,1755608400000,1755612000000,1755608400000,body_level,wick_extreme,nearest_liquidity,114928.7,114928.7,114928.7,114537.01426,114537.01426,115684.5,391.6857400000008,34.0807596361919,conservative,False,True,False,,,strict,bullish,discount,IFVG,swing_high,aligned,0.8,IFVG,11,0.15574687293235467,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,114928.7,114560.0,,,,,1.9296081598477426,1,1,,,"{""current_wick_extreme"": 114822.4, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 114928.7, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 115686.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish IFVG; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115373.9, ""htf_zone_low"": 114000.0, ""htf_zone_type"": ""IFVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.15574687293235467, ""pd_array_age_bars"": 11, ""pd_array_type"": ""IFVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 114928.7, ""rejection_wick_extreme"": 114560.0, ""risk"": 391.6857400000008, ""risk_bps"": 34.0807596361919, ""session_filter"": ""off"", ""source_swing_significance"": ""short"", ""source_swing_time"": 1755586800000, ""stop_loss"": 114537.01426, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",1.012291129107736,6.200634212519435,True,False,False,False,False
rejection_block,ict,long,BTCUSDT,1h,1755640800000,1755640800000,1755644400000,1755640800000,body_level,wick_extreme,nearest_liquidity,113013.0,113013.0,113013.0,112691.7974,112691.7974,115684.5,321.20260000000417,28.42173909196324,conservative,False,True,False,,,strict,bullish,discount,IFVG,swing_high,aligned,0.8,IFVG,11,0.0767352468571786,False,,,,97,high,40,12,15,10,0,0,0,20,,True,long,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,113013.0,112714.4,,,,,8.31718049604818,1,1,,,"{""current_wick_extreme"": 113002.0, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 113013.0, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 115686.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish IFVG; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115373.9, ""htf_zone_low"": 114000.0, ""htf_zone_type"": ""IFVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.0767352468571786, ""pd_array_age_bars"": 11, ""pd_array_type"": ""IFVG"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 113013.0, ""rejection_wick_extreme"": 112714.4, ""risk"": 321.20260000000417, ""risk_bps"": 28.42173909196324, ""session_filter"": ""off"", ""source_swing_significance"": ""intermediate"", ""source_swing_time"": 1755630000000, ""stop_loss"": 112691.7974, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",4.352393162446325,2.214178839150081,True,False,False,False,False
ifvg_retest,ict,long,BTCUSDT,1h,1759258800000,1759258800000,1759276800000,1759273200000,edge,ce,nearest_liquidity,113779.0,113779.0,113779.0,113716.7442,113716.7442,114188.0,62.255799999999,5.471642394466378,conservative,False,True,False,,,strict,bullish,discount,Breaker,swing_high,aligned,0.8,Breaker,1,0.0,False,,,,100,high,40,12,15,10,20,0,0,20,,True,long,,True,True,,,,,strong,,,,strong,,,,,,,113700.0,113779.0,113739.5,11,0,,,,,,,,,,,4,1759273200000,6.569669010758942,4,1,,,"{""breach_close"": 114309.1, ""breach_displacement_factor"": 0.8203690662477434, ""breach_displacement_grade"": ""strong"", ""breach_time"": 1759258800000, ""dealing_range_source"": ""significant_swing_pair"", ""displacement_grade"": ""strong"", ""entry_mode"": ""edge"", ""entry_price"": 113779.0, ""entry_time"": 1759273200000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": true, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 115686.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish Breaker; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 113254.0, ""htf_zone_low"": 111947.0, ""htf_zone_type"": ""Breaker"", ""ifvg_ce"": 113739.5, ""ifvg_ce_breached_by_retest_close"": false, ""ifvg_ce_invalidation"": 113739.5, ""ifvg_high"": 113779.0, ""ifvg_low"": 113700.0, ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.0, ""pd_array_age_bars"": 1, ""pd_array_type"": ""Breaker"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_depth"": 0.8734177215189873, ""retest_time"": 1759273200000, ""risk"": 62.255799999999, ""risk_bps"": 5.471642394466378, ""source_fvg_age_bars"": 11, ""source_fvg_direction"": ""bearish"", ""source_fvg_time"": 1759219200000, ""source_fvg_touches_before_inversion"": 0, ""stop_loss"": 113716.7442, ""stop_mode"": ""ce"", ""target_mode"": ""nearest_liquidity"", ""time_to_retest_bars"": 4}",62.14360750323769,1.1083304688077433,True,False,False,False,False
reclaimed_ob,ict,long,ETHUSDT,1h,1746201600000,1746201600000,1748653200000,1746205200000,body_edge,mean_threshold,nearest_liquidity,1847.99,1847.99,1847.99,1843.730402,1843.730402,2589.45,4.259598000000096,23.049897456155588,conservative,False,True,False,,,strict,bullish,discount,PD,swing_high,aligned,0.8,PD,0,0.42506165812938745,False,,,,97,high,40,12,15,10,0,0,0,20,,True,long,,True,False,,,,,,,,,,,,,,,,,,,,,1840.21,1847.99,,,,,,,,,,1746205200000,174.06806933423834,1,1,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_edge"", ""entry_price"": 1847.99, ""entry_time"": 1746205200000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_approaching_poi"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.55, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_inside_poi"": true, ""htf_location"": ""discount"", ""htf_mode"": ""strict"", ""htf_objective"": ""up"", ""htf_objective_level"": 2734.3, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish PD; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 2675.0862, ""htf_zone_low"": 2628.6006, ""htf_zone_type"": ""PD"", ""model_family"": ""ict"", ""ob_high"": 1847.99, ""ob_low"": 1840.21, ""ob_mean_threshold"": 1844.1, ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""p_d_value"": 0.42506165812938745, ""pd_array_age_bars"": 0, ""pd_array_type"": ""PD"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""prior_reaction_r"": 0.5, ""retest_count"": 1, ""retest_time"": 1746205200000, ""risk"": 4.259598000000096, ""risk_bps"": 23.049897456155588, ""source_ob_time"": 1746198000000, ""stop_loss"": 1843.730402, ""stop_mode"": ""mean_threshold"", ""target_mode"": ""nearest_liquidity""}",1.6222188103196418,7.456102665087004,True,False,False,False,False
ifvg_retest,ict,short,ETHUSDT,1h,1749520800000,1749520800000,1749553200000,1749524400000,edge,ce,nearest_liquidity,2693.2,2693.2,2693.2,2695.13864,2695.13864,2655.0,1.938640000000305,7.198277142433927,conservative,False,True,False,,,strict,bearish,premium,PD,swing_low,aligned,0.8,PD,0,1.0,False,,,,100,high,40,12,15,10,15,0,0,20,,True,short,,True,False,,,,,valid,,,,valid,,,,,,,2693.2,2696.0,2694.6,1,0,,,,,,,,,,,1,1749524400000,19.704535138031716,1,3,1,1,"{""breach_close"": 2691.61, ""breach_displacement_factor"": 0.5515923109985599, ""breach_displacement_grade"": ""valid"", ""breach_time"": 1749520800000, ""dealing_range_source"": ""long_swing_pair"", ""displacement_grade"": ""valid"", ""entry_mode"": ""edge"", ""entry_price"": 2693.2, ""entry_time"": 1749524400000, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_approaching_poi"": false, ""htf_bias"": ""bearish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""strict"", ""htf_objective"": ""down"", ""htf_objective_level"": 2312.62, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_low"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish PD; swing_low down"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 2529.63, ""htf_zone_low"": 2529.63, ""htf_zone_type"": ""PD"", ""ifvg_ce"": 2694.6, ""ifvg_ce_breached_by_retest_close"": false, ""ifvg_ce_invalidation"": 2694.6, ""ifvg_high"": 2696.0, ""ifvg_low"": 2693.2, ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_low"", ""objective_unreached"": true, ""p_d_value"": 1.0, ""pd_array_age_bars"": 0, ""pd_array_type"": ""PD"", ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_depth"": 0.025000000000056845, ""retest_time"": 1749524400000, ""risk"": 1.938640000000305, ""risk_bps"": 7.198277142433927, ""source_fvg_age_bars"": 1, ""source_fvg_direction"": ""bullish"", ""source_fvg_time"": 1749517200000, ""source_fvg_touches_before_inversion"": 0, ""stop_loss"": 2695.13864, ""stop_mode"": ""ce"", ""target_mode"": ""nearest_liquidity"", ""time_to_retest_bars"": 1}",19.704535138031716,69.01745553582879,True,False,False,True,True
rejection_block,ict,short,ETHUSDT,1h,1749589200000,1749589200000,1749592800000,1749589200000,body_level,wick_extreme,nearest_liquidity,2772.99,2772.99,2772.99,2799.274598,2799.274598,2688.53,26.284598000000187,94.7879292748989,conservative,False,True,False,,,strict,bearish,premium,PD,swing_low,aligned,0.8,PD,0,1.0,False,,,,97,high,40,12,15,10,0,0,0,20,,True,short,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,2772.99,2798.72,,,,,3.2132886338987943,1,1,,,"{""current_wick_extreme"": 2779.55, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 2772.99, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_approaching_poi"": false, ""htf_bias"": ""bearish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""strict"", ""htf_objective"": ""down"", ""htf_objective_level"": 2312.62, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_low"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish PD; swing_low down"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 2529.63, ""htf_zone_low"": 2529.63, ""htf_zone_type"": ""PD"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_low"", ""objective_unreached"": true, ""p_d_value"": 1.0, ""pd_array_age_bars"": 0, ""pd_array_type"": ""PD"", ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 2772.99, ""rejection_wick_extreme"": 2798.72, ""risk"": 26.284598000000187, ""risk_bps"": 94.7879292748989, ""session_filter"": ""off"", ""source_swing_significance"": ""long"", ""source_swing_time"": 1749553200000, ""stop_loss"": 2799.274598, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",0.7601409768564625,4.033160408236012,True,False,False,False,False
ifvg_retest,ict,short,ETHUSDT,1h,1750863600000,1750863600000,1750903200000,1750867200000,edge,ce,nearest_liquidity,2417.55,2417.55,2417.55,2418.77851,2418.77851,2416.0,1.2285099999999147,5.08163223097729,conservative,False,True,False,,,strict,bearish,premium,PD,equal_lows,aligned,0.8,PD,11,0.8331366378179913,False,,,,100,high,40,20,15,10,20,0,0,0,target_rr_below_2,True,short,,True,True,,,,,strong,,,,strong,,,,,,,2417.55,2419.04,2418.295,25,6,,,,,,,,,,,1,1750867200000,1.2616909915265562,1,1,,,"{""breach_close"": 2404.48, ""breach_displacement_factor"": 0.7877268784585911, ""breach_displacement_grade"": ""strong"", ""breach_time"": 1750863600000, ""dealing_range_source"": ""significant_swing_pair"", ""displacement_grade"": ""strong"", ""entry_mode"": ""edge"", ""entry_price"": 2417.55, ""entry_time"": 1750867200000, ""has_smt_confirmation"": false, ""htf_allows_long"": false, ""htf_allows_short"": true, ""htf_approaching_poi"": true, ""htf_bias"": ""bearish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""down"", ""htf_inside_poi"": true, ""htf_location"": ""premium"", ""htf_mode"": ""strict"", ""htf_objective"": ""down"", ""htf_objective_level"": 2461.3, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""equal_lows"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bearish premium bearish PD; equal_lows down"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bearish"", ""htf_zone_high"": 2570.38316, ""htf_zone_low"": 2486.4873199999997, ""htf_zone_type"": ""PD"", ""ifvg_ce"": 2418.295, ""ifvg_ce_breached_by_retest_close"": false, ""ifvg_ce_invalidation"": 2418.295, ""ifvg_high"": 2419.04, ""ifvg_low"": 2417.55, ""model_family"": ""ict"", ""objective_is_equal_high_low"": true, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""equal_lows"", ""objective_unreached"": true, ""p_d_value"": 0.8331366378179913, ""pd_array_age_bars"": 11, ""pd_array_type"": ""PD"", ""pre_model_allowed_directions"": ""short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_depth"": 1.610738255033549, ""retest_time"": 1750867200000, ""risk"": 1.2285099999999147, ""risk_bps"": 5.08163223097729, ""source_fvg_age_bars"": 25, ""source_fvg_direction"": ""bullish"", ""source_fvg_time"": 1750773600000, ""source_fvg_touches_before_inversion"": 6, ""stop_loss"": 2418.77851, ""stop_mode"": ""ce"", ""target_mode"": ""nearest_liquidity"", ""time_to_retest_bars"": 1}",14.106519279453634,83.39370456895502,True,False,False,False,False
