model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,55,55,55,0,3.789025,1.947942,0.454545,1.799473,74.727273,0.108171,0.349786,0.187806,0.187806,0.156263,0.005716,0.16198,0.454545,0.563636,0.181818,0.509091,1.0,4.571429,4.935484,2.3,8,45
turtle_soup,short,84,84,84,0,3.656463,2.650793,0.607143,2.17956,75.0,0.353034,0.386887,0.215928,0.215928,0.173891,-0.002932,0.170959,0.607143,0.535714,0.214286,0.357143,1.0,4.233333,2.177778,1.555556,5,67
