model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,session_window,ny_time,htf_mode,htf_bias,htf_location,htf_zone_type,htf_objective_type,htf_context_alignment,htf_score_modifier,has_smt_confirmation,smt_direction,smt_pair,smt_strength,decision_score,score_bucket,htf_alignment_score,draw_score,pd_location_score,poi_score,displacement_score,smt_score,killzone_score,target_rr_score,no_trade_reasons,pre_model_filter_pass,pre_model_allowed_directions,pre_model_reasons,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,displacement_grade,breach_displacement_grade,turtle_quality,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,ob_low,ob_high,breaker_low,breaker_high,rejection_body_level,rejection_wick_extreme,mitigation_low,mitigation_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
turtle_soup,ict,long,BTCUSDT,1h,1754488800000,1754488800000,1754492400000,1754488800000,close,sweep_extreme,opposite_range,115142.7,115142.7,115142.7,113784.37146,113784.37146,115686.0,1358.3285400000022,117.96914090081285,conservative,False,True,False,,,aligned_only,bullish,discount,,,,,,,,,60,medium,40,5,15,0,0,0,0,0,target_rr_below_2,True,long,,114114.0,113807.4,strong,34,,,valid,,,,,,,,,,,,,,,,,0.3999768715748268,1,,,,"{""close_back_distance_bps"": 90.14669540985305, ""entry_mode"": ""close"", ""entry_price"": 115142.7, ""htf_bias"": ""bullish"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 1358.3285400000022, ""risk_bps"": 117.96914090081285, ""stop_loss"": 113784.37146, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 113807.4, ""sweep_level_age_bars"": 34, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 114114.0, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.749891, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.694176, ""wick_extension"": 306.6000000000058, ""wick_fraction"": 0.223502}, ""wick_extension_bps"": 26.86786897313264}",0.9157578327847007,0.6856220513484914,False,True,True,False,False
rejection_block,ict,long,BTCUSDT,1h,1754488800000,1754488800000,1754492400000,1754488800000,body_level,wick_extreme,nearest_liquidity,113900.1,113900.1,113900.1,113640.51998,113640.51998,113948.0,259.5800200000085,22.790148560010792,conservative,False,True,False,,,aligned_only,bullish,discount,FVG,swing_high,mixed,0.6,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,113900.1,113663.3,,,,,0.18452884008558365,1,,1,1,"{""current_wick_extreme"": 113807.4, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 113900.1, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.55, ""htf_context_alignment"": ""mixed"", ""htf_draw_direction"": ""up"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 120300.1, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bullish discount bearish FVG; swing_high up"", ""htf_score_modifier"": 0.6, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115373.9, ""htf_zone_low"": 114000.0, ""htf_zone_type"": ""FVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 113900.1, ""rejection_wick_extreme"": 113663.3, ""risk"": 259.5800200000085, ""risk_bps"": 22.790148560010792, ""session_filter"": ""off"", ""source_swing_significance"": ""intermediate"", ""source_swing_time"": 1754467200000, ""stop_loss"": 113640.51998, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",9.578934464986629,0.0,False,True,True,True,True
mitigation_block,ict,long,BTCUSDT,1h,1754492400000,1754492400000,1754496000000,1754492400000,body_zone_retest,block_extreme,nearest_liquidity,115142.7,114218.5,115142.7,113784.37146,113784.37146,115299.0,1358.3285400000022,117.96914090081285,conservative,False,True,False,,,aligned_only,bullish,discount,FVG,swing_high,mixed,0.6,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,,,114218.5,115142.7,,,0.11506789071810465,1,,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 115142.7, ""entry_time"": 1754492400000, ""failure_swing_time"": 1754467200000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.55, ""htf_context_alignment"": ""mixed"", ""htf_draw_direction"": ""up"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 120300.1, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bullish discount bearish FVG; swing_high up"", ""htf_score_modifier"": 0.6, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115373.9, ""htf_zone_low"": 114000.0, ""htf_zone_type"": ""FVG"", ""mitigation_block_time"": 1754488800000, ""mitigation_high"": 115142.7, ""mitigation_low"": 114218.5, ""model_family"": ""ict"", ""mss_time"": 1754488800000, ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 1358.3285400000022, ""risk_bps"": 117.96914090081285, ""stop_loss"": 113784.37146, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",1.2072926038939047,0.6856220513484914,False,True,True,False,False
turtle_soup,ict,long,BTCUSDT,1h,1754550000000,1754550000000,1754553600000,1754550000000,close,sweep_extreme,opposite_range,114751.1,114751.1,114751.1,114568.44978,114568.44978,115674.2,182.65022000001045,15.917077919079683,conservative,False,True,False,,,aligned_only,bullish,discount,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,long,,114732.8,114591.4,weak,10,,,valid,,,,,,,,,,,,,,,,,5.053922190731216,1,,1,1,"{""close_back_distance_bps"": 1.5950103196298626, ""entry_mode"": ""close"", ""entry_price"": 114751.1, ""htf_bias"": ""bullish"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 182.65022000001045, ""risk_bps"": 15.917077919079683, ""stop_loss"": 114568.44978, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 114591.4, ""sweep_level_age_bars"": 10, ""sweep_liquidity_quality"": ""weak"", ""sweep_swing_significance"": ""short"", ""swept_level"": 114732.8, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.075309, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.298341, ""wick_extension"": 141.40000000000873, ""wick_fraction"": 0.581893}, ""wick_extension_bps"": 12.324287387739925}",15.55267768086912,0.00602244004965205,False,True,True,True,True
breaker_block,ict,long,BTCUSDT,1h,1754593200000,1754593200000,1754596800000,1754593200000,edge,mean_threshold,nearest_liquidity,116634.6,116634.6,116634.6,116450.57307999999,116450.57307999999,116747.6,184.02692000001844,15.778072715988088,conservative,False,True,False,,,aligned_only,bullish,discount,PD,swing_high,mixed,0.6,False,,,,77,high,40,12,15,10,0,0,0,0,insufficient_displacement;target_rr_below_2,True,long,,,,,,,,,,,,,,,,,116313.2,116634.6,,,,,,1754593200000,0.614040597973322,1,,1,1,"{""break_time"": 1754593200000, ""breaker_high"": 116634.6, ""breaker_low"": 116313.2, ""breaker_mean_threshold"": 116473.9, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""edge"", ""entry_price"": 116634.6, ""entry_time"": 1754593200000, ""failed_ob_confirmed"": true, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.55, ""htf_context_alignment"": ""mixed"", ""htf_draw_direction"": ""up"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 120300.1, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bullish discount bearish PD; swing_high up"", ""htf_score_modifier"": 0.6, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 117692.53880000001, ""htf_zone_low"": 116806.6076, ""htf_zone_type"": ""PD"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_time"": 1754593200000, ""risk"": 184.02692000001844, ""risk_bps"": 15.778072715988088, ""session_filter"": ""off"", ""source_ob_direction"": ""bearish"", ""source_ob_time"": 1754578800000, ""stop_loss"": 116450.57307999999, ""stop_mode"": ""mean_threshold"", ""sweep_time"": 1754582400000, ""target_mode"": ""nearest_liquidity""}",5.2014129237173625,4.263506665220106,False,True,True,True,True
mitigation_block,ict,long,BTCUSDT,1h,1754596800000,1754596800000,1754600400000,1754596800000,body_zone_retest,block_extreme,nearest_liquidity,117407.6,116504.5,117407.6,116404.01848,116404.01848,119414.76304000002,1003.581520000007,85.47841195970338,conservative,False,True,False,,,aligned_only,bullish,discount,PD,swing_high,mixed,0.6,False,,,,87,high,40,12,15,10,0,0,0,10,target_rr_below_3,True,long,,,,,,,,,,,,,,,,,,,,,116504.5,117407.6,,,2.0,1,10,,,"{""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_zone_retest"", ""entry_price"": 117407.6, ""entry_time"": 1754596800000, ""failure_swing_time"": 1754582400000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 0.55, ""htf_context_alignment"": ""mixed"", ""htf_draw_direction"": ""up"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 120300.1, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bearish"", ""htf_reason"": ""HTF bullish discount bearish PD; swing_high up"", ""htf_score_modifier"": 0.6, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 117692.53880000001, ""htf_zone_low"": 116806.6076, ""htf_zone_type"": ""PD"", ""mitigation_block_time"": 1754593200000, ""mitigation_high"": 117407.6, ""mitigation_low"": 116504.5, ""model_family"": ""ict"", ""mss_time"": 1754593200000, ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 1003.581520000007, ""risk_bps"": 85.47841195970338, ""stop_loss"": 116404.01848, ""stop_mode"": ""block_extreme"", ""target_mode"": ""nearest_liquidity""}",0.18354263836982151,1.5520413329252964,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,1h,1755507600000,1755507600000,1755511200000,1755507600000,close,sweep_extreme,opposite_range,114999.9,114999.9,114999.9,114582.00002,114582.00002,118558.0,417.8999799999874,36.3391602949209,conservative,False,True,False,,,aligned_only,bullish,discount,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,long,,114950.3,114605.0,strong,6,,,valid,,,,,,,,,,,,,,,,,8.514238263423973,1,19,3,6,"{""close_back_distance_bps"": 4.31490826905117, ""entry_mode"": ""close"", ""entry_price"": 114999.9, ""htf_bias"": ""bullish"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 417.8999799999874, ""risk_bps"": 36.3391602949209, ""stop_loss"": 114582.00002, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 114605.0, ""sweep_level_age_bars"": 6, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 114950.3, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.099479, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.667079, ""wick_extension"": 345.3000000000029, ""wick_fraction"": 0.692539}, ""wick_extension_bps"": 30.039069058541205}",4.639387635290294,1.6657095795984778,True,False,False,True,True
turtle_soup,ict,long,BTCUSDT,1h,1755518400000,1755518400000,1755522000000,1755518400000,close,sweep_extreme,opposite_range,115475.0,115475.0,115475.0,114830.205,114830.205,118558.0,644.7949999999983,55.838493180341914,conservative,False,True,False,,,aligned_only,bullish,discount,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,long,,114950.3,114853.3,strong,9,,,valid,,,,,,,,,,,,,,,,,4.781364619762884,1,1,,,"{""close_back_distance_bps"": 45.64581388652288, ""entry_mode"": ""close"", ""entry_price"": 115475.0, ""htf_bias"": ""bullish"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 644.7949999999983, ""risk_bps"": 55.838493180341914, ""stop_loss"": 114830.205, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 114853.3, ""sweep_level_age_bars"": 9, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 114950.3, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""valid"", ""turtle_quality_filters"": {""close_back_fraction"": 0.843976, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""valid"", ""wick_atr_ratio"": 0.187625, ""wick_extension"": 97.0, ""wick_fraction"": 0.156024}, ""wick_extension_bps"": 8.438429477783007}",2.270023806015867,1.8163912561356714,True,False,False,False,False
rejection_block,ict,long,BTCUSDT,1h,1755518400000,1755518400000,1755522000000,1755518400000,body_level,wick_extreme,nearest_liquidity,114999.9,114999.9,114999.9,114582.00002,114582.00002,115684.5,417.8999799999874,36.3391602949209,conservative,False,True,False,,,aligned_only,bullish,discount,IFVG,swing_high,aligned,0.8,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,114999.9,114605.0,,,,,1.638191033175035,1,,1,,"{""current_wick_extreme"": 114853.3, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 114999.9, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 115686.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish IFVG; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115373.9, ""htf_zone_low"": 114000.0, ""htf_zone_type"": ""IFVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 114999.9, ""rejection_wick_extreme"": 114605.0, ""risk"": 417.8999799999874, ""risk_bps"": 36.3391602949209, ""session_filter"": ""off"", ""source_swing_significance"": ""intermediate"", ""source_swing_time"": 1755507600000, ""stop_loss"": 114582.00002, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",4.639387635290294,1.6657095795984778,False,True,True,True,False
ifvg_retest,ict,long,BTCUSDT,1h,1755529200000,1755529200000,1755565200000,1755532800000,edge,ce,nearest_liquidity,116088.0,116088.0,116088.0,115810.93239999999,115810.93239999999,116761.0,277.0676000000094,23.86703190683011,conservative,False,True,False,,,aligned_only,bullish,discount,FVG,swing_high,aligned,0.8,False,,,,100,high,40,12,15,10,15,0,0,10,target_rr_below_3,True,long,,,,,,valid,valid,,,,,115580.3,116088.0,115834.15,,,,,,,,,1,1755532800000,2.4290101043932135,1,1,,,"{""breach_close"": 116099.4, ""breach_displacement_factor"": 0.670002033859403, ""breach_displacement_grade"": ""valid"", ""breach_time"": 1755529200000, ""dealing_range_source"": ""long_swing_pair"", ""displacement_grade"": ""valid"", ""entry_mode"": ""edge"", ""entry_price"": 116088.0, ""entry_time"": 1755532800000, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 120300.1, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish FVG; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115850.0, ""htf_zone_low"": 115674.2, ""htf_zone_type"": ""FVG"", ""ifvg_ce"": 115834.15, ""ifvg_high"": 116088.0, ""ifvg_low"": 115580.3, ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_depth"": 0.6198542446326549, ""retest_time"": 1755532800000, ""risk"": 277.0676000000094, ""risk_bps"": 23.86703190683011, ""source_fvg_direction"": ""bearish"", ""source_fvg_time"": 1755486000000, ""stop_loss"": 115810.93239999999, ""stop_mode"": ""ce"", ""target_mode"": ""nearest_liquidity"", ""time_to_retest_bars"": 1}",3.0703698303228824,6.439583697263544,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,1h,1755576000000,1755576000000,1755579600000,1755576000000,close,sweep_extreme,opposite_range,115256.3,115256.3,115256.3,114280.74874000001,114280.74874000001,118558.0,975.5512599999929,84.6419033059358,conservative,False,True,False,,,aligned_only,bullish,discount,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,long,,114769.2,114303.8,strong,15,,,strong,,,,,,,,,,,,,,,,,3.3844454262711126,1,10,,,"{""close_back_distance_bps"": 42.44170038651535, ""entry_mode"": ""close"", ""entry_price"": 115256.3, ""htf_bias"": ""bullish"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 975.5512599999929, ""risk_bps"": 84.6419033059358, ""stop_loss"": 114280.74874000001, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 114303.8, ""sweep_level_age_bars"": 15, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 114769.2, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.47328, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.811848, ""wick_extension"": 465.3999999999942, ""wick_fraction"": 0.452196}, ""wick_extension_bps"": 40.55094920936925}",0.6059138296843526,2.654601665934003,True,False,False,False,False
turtle_soup,ict,long,BTCUSDT,1h,1755586800000,1755586800000,1755590400000,1755586800000,close,sweep_extreme,opposite_range,114928.7,114928.7,114928.7,114537.01426,114537.01426,118558.0,391.6857400000008,34.0807596361919,conservative,False,True,False,,,aligned_only,bullish,discount,,,,,,,,,80,high,40,5,15,0,0,0,0,20,,True,long,,114769.2,114560.0,strong,18,,,strong,,,,,,,,,,,,,,,,,9.265846645323354,1,7,2,6,"{""close_back_distance_bps"": 13.897456808969656, ""entry_mode"": ""close"", ""entry_price"": 114928.7, ""htf_bias"": ""bullish"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""model_family"": ""ict"", ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""risk"": 391.6857400000008, ""risk_bps"": 34.0807596361919, ""stop_loss"": 114537.01426, ""stop_mode"": ""sweep_extreme"", ""sweep_extreme"": 114560.0, ""sweep_level_age_bars"": 18, ""sweep_liquidity_quality"": ""strong"", ""sweep_swing_significance"": ""long"", ""swept_level"": 114769.2, ""target_mode"": ""opposite_range"", ""turtle_quality"": ""strong"", ""turtle_quality_filters"": {""close_back_fraction"": 0.355313, ""min_close_back_fraction"": 0.05, ""min_wick_atr_ratio"": 0.0, ""min_wick_fraction"": 0.1, ""passed"": true, ""quality"": ""strong"", ""wick_atr_ratio"": 0.324396, ""wick_extension"": 209.1999999999971, ""wick_fraction"": 0.466028}, ""wick_extension_bps"": 18.227886924366214}",2.3455028002806415,6.200634212519435,True,False,False,True,True
rejection_block,ict,long,BTCUSDT,1h,1755586800000,1755586800000,1755590400000,1755586800000,body_level,wick_extreme,nearest_liquidity,114756.7,114756.7,114756.7,114280.84866,114280.84866,115684.5,475.8513399999938,41.46610524701337,conservative,False,True,False,,,aligned_only,bullish,discount,IFVG,swing_high,aligned,0.8,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,114756.7,114303.8,,,,,1.9497685978986945,1,,1,6,"{""current_wick_extreme"": 114560.0, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 114756.7, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 115686.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish IFVG; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115373.9, ""htf_zone_low"": 114000.0, ""htf_zone_type"": ""IFVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 114756.7, ""rejection_wick_extreme"": 114303.8, ""risk"": 475.8513399999938, ""risk_bps"": 41.46610524701337, ""session_filter"": ""off"", ""source_swing_significance"": ""long"", ""source_swing_time"": 1755576000000, ""stop_loss"": 114280.84866, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",2.292102403242179,4.742447504718651,False,True,True,True,True
rejection_block,ict,long,BTCUSDT,1h,1755590400000,1755590400000,1755594000000,1755590400000,body_level,wick_extreme,nearest_liquidity,114756.7,114756.7,114756.7,114280.84866,114280.84866,115684.5,475.8513399999938,41.46610524701337,conservative,False,True,False,,,aligned_only,bullish,discount,IFVG,swing_high,aligned,0.8,False,,,,77,high,40,12,15,10,0,0,0,0,target_rr_below_2,True,long,,,,,,,,,,,,,,,,,,,114756.7,114303.8,,,,,1.9497685978986945,1,,1,5,"{""current_wick_extreme"": 114750.0, ""dealing_range_source"": ""long_swing_pair"", ""entry_mode"": ""body_level"", ""entry_price"": 114756.7, ""has_smt_confirmation"": false, ""htf_allows_long"": true, ""htf_allows_short"": false, ""htf_bias"": ""bullish"", ""htf_confidence"": 1.0, ""htf_context_alignment"": ""aligned"", ""htf_draw_direction"": ""up"", ""htf_location"": ""discount"", ""htf_mode"": ""aligned_only"", ""htf_objective"": ""up"", ""htf_objective_level"": 115686.0, ""htf_objective_quality"": ""strong"", ""htf_objective_reached"": false, ""htf_objective_type"": ""swing_high"", ""htf_objective_unreached"": true, ""htf_poi_direction"": ""bullish"", ""htf_reason"": ""HTF bullish discount bullish IFVG; swing_high up"", ""htf_score_modifier"": 0.8, ""htf_structure_bias"": ""bullish"", ""htf_zone_high"": 115373.9, ""htf_zone_low"": 114000.0, ""htf_zone_type"": ""IFVG"", ""model_family"": ""ict"", ""objective_is_equal_high_low"": false, ""objective_liquidity_quality"": ""strong"", ""objective_type"": ""swing_high"", ""objective_unreached"": true, ""pre_model_allowed_directions"": ""long"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""rejection_body_level"": 114756.7, ""rejection_wick_extreme"": 114303.8, ""risk"": 475.8513399999938, ""risk_bps"": 41.46610524701337, ""session_filter"": ""off"", ""source_swing_significance"": ""long"", ""source_swing_time"": 1755576000000, ""stop_loss"": 114280.84866, ""stop_mode"": ""wick_extreme"", ""target_mode"": ""nearest_liquidity""}",2.292102403242179,4.742447504718651,False,True,True,True,True
