model_family,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict,951,951,914,29,5.966449,3.076181,0.298633,5.237277,77.009464,0.259347,0.298633,0.407992,0.272345,0.601472,1.38141,3.127622,2.332474,3.857143,0,694
