rank,filter_name,count,filtered_out,expectancy,target_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_decision_score,avg_rr,min_decision_score,min_target_distance_r,require_smt,require_session_window,allowed_displacement_grades,allowed_htf_locations,exclude_no_trade_reasons
12,"min_decision_score=50;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",26,925,2.621864,0.192308,0.384615,0.692308,100.0,11.72995,50,0,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
13,"min_decision_score=50;min_target_distance_r=2;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",26,925,2.621864,0.192308,0.384615,0.692308,100.0,11.72995,50,2,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
14,"min_decision_score=50;min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",26,925,2.621864,0.192308,0.384615,0.692308,100.0,11.72995,50,2,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
15,"min_decision_score=70;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",26,925,2.621864,0.192308,0.384615,0.692308,100.0,11.72995,70,0,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
16,"min_decision_score=70;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",26,925,2.621864,0.192308,0.384615,0.692308,100.0,11.72995,70,0,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
17,"min_decision_score=70;min_target_distance_r=2;allowed_displacement_grades=valid,strong;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",26,925,2.621864,0.192308,0.384615,0.692308,100.0,11.72995,70,2,false,false,"valid,strong",,"equilibrium,poor_pd_location,target_rr_below_2"
18,"min_decision_score=70;min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",26,925,2.621864,0.192308,0.384615,0.692308,100.0,11.72995,70,2,false,false,"valid,strong","discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
19,"min_target_distance_r=3;allowed_displacement_grades=valid,strong",37,914,1.846295,0.162162,0.405405,0.72973,99.594595,10.735283,0,3,false,false,"valid,strong",,
20,"min_target_distance_r=3;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",37,914,1.846295,0.162162,0.405405,0.72973,99.594595,10.735283,0,3,false,false,"valid,strong","discount,premium",
21,"min_decision_score=50;min_target_distance_r=3;allowed_displacement_grades=valid,strong",37,914,1.846295,0.162162,0.405405,0.72973,99.594595,10.735283,50,3,false,false,"valid,strong",,
22,"min_decision_score=50;min_target_distance_r=3;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",37,914,1.846295,0.162162,0.405405,0.72973,99.594595,10.735283,50,3,false,false,"valid,strong","discount,premium",
23,"min_decision_score=70;min_target_distance_r=3;allowed_displacement_grades=valid,strong",37,914,1.846295,0.162162,0.405405,0.72973,99.594595,10.735283,70,3,false,false,"valid,strong",,
24,"min_decision_score=70;min_target_distance_r=3;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",37,914,1.846295,0.162162,0.405405,0.72973,99.594595,10.735283,70,3,false,false,"valid,strong","discount,premium",
25,"min_target_distance_r=2;allowed_displacement_grades=valid,strong",42,909,1.676303,0.190476,0.404762,0.714286,99.52381,9.758804,0,2,false,false,"valid,strong",,
26,"min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",42,909,1.676303,0.190476,0.404762,0.714286,99.52381,9.758804,0,2,false,false,"valid,strong","discount,premium",
27,"min_decision_score=50;min_target_distance_r=2;allowed_displacement_grades=valid,strong",42,909,1.676303,0.190476,0.404762,0.714286,99.52381,9.758804,50,2,false,false,"valid,strong",,
28,"min_decision_score=50;min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",42,909,1.676303,0.190476,0.404762,0.714286,99.52381,9.758804,50,2,false,false,"valid,strong","discount,premium",
29,"min_decision_score=70;min_target_distance_r=2;allowed_displacement_grades=valid,strong",42,909,1.676303,0.190476,0.404762,0.714286,99.52381,9.758804,70,2,false,false,"valid,strong",,
30,"min_decision_score=70;min_target_distance_r=2;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",42,909,1.676303,0.190476,0.404762,0.714286,99.52381,9.758804,70,2,false,false,"valid,strong","discount,premium",
31,"require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",14,937,1.065485,0.428571,0.571429,0.357143,100.0,4.399371,0,0,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
32,"require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",14,937,1.065485,0.428571,0.571429,0.357143,100.0,4.399371,0,0,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
33,"min_target_distance_r=2;require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",14,937,1.065485,0.428571,0.571429,0.357143,100.0,4.399371,0,2,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
34,"min_target_distance_r=2;require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",14,937,1.065485,0.428571,0.571429,0.357143,100.0,4.399371,0,2,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
35,"min_decision_score=50;require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",14,937,1.065485,0.428571,0.571429,0.357143,100.0,4.399371,50,0,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
36,"min_decision_score=50;require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",14,937,1.065485,0.428571,0.571429,0.357143,100.0,4.399371,50,0,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
37,"min_decision_score=50;min_target_distance_r=2;require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",14,937,1.065485,0.428571,0.571429,0.357143,100.0,4.399371,50,2,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
38,"min_decision_score=50;min_target_distance_r=2;require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",14,937,1.065485,0.428571,0.571429,0.357143,100.0,4.399371,50,2,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
39,"min_decision_score=70;require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",14,937,1.065485,0.428571,0.571429,0.357143,100.0,4.399371,70,0,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
40,"min_decision_score=70;require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",14,937,1.065485,0.428571,0.571429,0.357143,100.0,4.399371,70,0,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
41,"min_decision_score=70;min_target_distance_r=2;require_smt=true;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",14,937,1.065485,0.428571,0.571429,0.357143,100.0,4.399371,70,2,true,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
42,"min_decision_score=70;min_target_distance_r=2;require_smt=true;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",14,937,1.065485,0.428571,0.571429,0.357143,100.0,4.399371,70,2,true,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
43,"allowed_displacement_grades=valid,strong",70,881,0.827184,0.228571,0.314286,0.7,96.042857,6.217143,0,0,false,false,"valid,strong",,
44,"allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",70,881,0.827184,0.228571,0.314286,0.7,96.042857,6.217143,0,0,false,false,"valid,strong","discount,premium",
45,"min_decision_score=50;allowed_displacement_grades=valid,strong",70,881,0.827184,0.228571,0.314286,0.7,96.042857,6.217143,50,0,false,false,"valid,strong",,
46,"min_decision_score=50;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",70,881,0.827184,0.228571,0.314286,0.7,96.042857,6.217143,50,0,false,false,"valid,strong","discount,premium",
47,"min_decision_score=70;allowed_displacement_grades=valid,strong",70,881,0.827184,0.228571,0.314286,0.7,96.042857,6.217143,70,0,false,false,"valid,strong",,
48,"min_decision_score=70;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",70,881,0.827184,0.228571,0.314286,0.7,96.042857,6.217143,70,0,false,false,"valid,strong","discount,premium",
49,min_decision_score=70;min_target_distance_r=3,310,641,0.671503,0.141935,0.325806,0.716129,84.941935,10.15849,70,3,false,false,,,
50,"min_decision_score=70;min_target_distance_r=3;allowed_htf_locations=discount,premium",310,641,0.671503,0.141935,0.325806,0.716129,84.941935,10.15849,70,3,false,false,,"discount,premium",
51,min_decision_score=70;min_target_distance_r=2,412,539,0.633431,0.201456,0.347087,0.667476,85.033981,8.216115,70,2,false,false,,,
52,"min_decision_score=70;min_target_distance_r=2;allowed_htf_locations=discount,premium",412,539,0.633431,0.201456,0.347087,0.667476,85.033981,8.216115,70,2,false,false,,"discount,premium",
53,"min_target_distance_r=3;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",267,684,0.632954,0.11985,0.307116,0.741573,83.749064,9.679662,0,3,false,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
54,"min_target_distance_r=3;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",267,684,0.632954,0.11985,0.307116,0.741573,83.749064,9.679662,0,3,false,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
55,"min_decision_score=50;min_target_distance_r=3;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",267,684,0.632954,0.11985,0.307116,0.741573,83.749064,9.679662,50,3,false,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
56,"min_decision_score=50;min_target_distance_r=3;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",267,684,0.632954,0.11985,0.307116,0.741573,83.749064,9.679662,50,3,false,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
57,"min_decision_score=70;min_target_distance_r=3;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",267,684,0.632954,0.11985,0.307116,0.741573,83.749064,9.679662,70,3,false,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
58,"min_decision_score=70;min_target_distance_r=3;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",267,684,0.632954,0.11985,0.307116,0.741573,83.749064,9.679662,70,3,false,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
59,"exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",346,605,0.604813,0.179191,0.33237,0.693642,84.210983,8.004724,0,0,false,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
60,"allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",346,605,0.604813,0.179191,0.33237,0.693642,84.210983,8.004724,0,0,false,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
61,"min_target_distance_r=2;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",346,605,0.604813,0.179191,0.33237,0.693642,84.210983,8.004724,0,2,false,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
62,"min_target_distance_r=2;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",346,605,0.604813,0.179191,0.33237,0.693642,84.210983,8.004724,0,2,false,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
63,"min_decision_score=50;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",346,605,0.604813,0.179191,0.33237,0.693642,84.210983,8.004724,50,0,false,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
64,"min_decision_score=50;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",346,605,0.604813,0.179191,0.33237,0.693642,84.210983,8.004724,50,0,false,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
65,"min_decision_score=50;min_target_distance_r=2;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",346,605,0.604813,0.179191,0.33237,0.693642,84.210983,8.004724,50,2,false,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
66,"min_decision_score=50;min_target_distance_r=2;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",346,605,0.604813,0.179191,0.33237,0.693642,84.210983,8.004724,50,2,false,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
67,"min_decision_score=70;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",346,605,0.604813,0.179191,0.33237,0.693642,84.210983,8.004724,70,0,false,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
68,"min_decision_score=70;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",346,605,0.604813,0.179191,0.33237,0.693642,84.210983,8.004724,70,0,false,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
69,"min_decision_score=70;min_target_distance_r=2;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",346,605,0.604813,0.179191,0.33237,0.693642,84.210983,8.004724,70,2,false,false,,,"equilibrium,poor_pd_location,target_rr_below_2"
70,"min_decision_score=70;min_target_distance_r=2;allowed_htf_locations=discount,premium;exclude_no_trade_reasons=equilibrium,poor_pd_location,target_rr_below_2",346,605,0.604813,0.179191,0.33237,0.693642,84.210983,8.004724,70,2,false,false,,"discount,premium","equilibrium,poor_pd_location,target_rr_below_2"
71,min_target_distance_r=3,453,498,0.496595,0.116998,0.326711,0.748344,78.646799,9.730412,0,3,false,false,,,
72,"min_target_distance_r=3;allowed_htf_locations=discount,premium",453,498,0.496595,0.116998,0.326711,0.748344,78.646799,9.730412,0,3,false,false,,"discount,premium",
73,min_decision_score=50;min_target_distance_r=3,453,498,0.496595,0.116998,0.326711,0.748344,78.646799,9.730412,50,3,false,false,,,
74,"min_decision_score=50;min_target_distance_r=3;allowed_htf_locations=discount,premium",453,498,0.496595,0.116998,0.326711,0.748344,78.646799,9.730412,50,3,false,false,,"discount,premium",
75,min_target_distance_r=2,578,373,0.488268,0.17301,0.342561,0.704152,78.882353,8.131644,0,2,false,false,,,
76,"min_target_distance_r=2;allowed_htf_locations=discount,premium",578,373,0.488268,0.17301,0.342561,0.704152,78.882353,8.131644,0,2,false,false,,"discount,premium",
77,min_decision_score=50;min_target_distance_r=2,578,373,0.488268,0.17301,0.342561,0.704152,78.882353,8.131644,50,2,false,false,,,
78,"min_decision_score=50;min_target_distance_r=2;allowed_htf_locations=discount,premium",578,373,0.488268,0.17301,0.342561,0.704152,78.882353,8.131644,50,2,false,false,,"discount,premium",
79,min_target_distance_r=2;require_smt=true,24,927,0.375233,0.291667,0.416667,0.541667,98.666667,4.67371,0,2,true,false,,,
80,"min_target_distance_r=2;require_smt=true;allowed_htf_locations=discount,premium",24,927,0.375233,0.291667,0.416667,0.541667,98.666667,4.67371,0,2,true,false,,"discount,premium",
81,min_decision_score=50;min_target_distance_r=2;require_smt=true,24,927,0.375233,0.291667,0.416667,0.541667,98.666667,4.67371,50,2,true,false,,,
82,"min_decision_score=50;min_target_distance_r=2;require_smt=true;allowed_htf_locations=discount,premium",24,927,0.375233,0.291667,0.416667,0.541667,98.666667,4.67371,50,2,true,false,,"discount,premium",
83,min_decision_score=70;min_target_distance_r=2;require_smt=true,24,927,0.375233,0.291667,0.416667,0.541667,98.666667,4.67371,70,2,true,false,,,
84,"min_decision_score=70;min_target_distance_r=2;require_smt=true;allowed_htf_locations=discount,premium",24,927,0.375233,0.291667,0.416667,0.541667,98.666667,4.67371,70,2,true,false,,"discount,premium",
85,min_decision_score=70,672,279,0.347728,0.315476,0.27381,0.581845,83.441964,5.317403,70,0,false,false,,,
86,"min_decision_score=70;allowed_htf_locations=discount,premium",672,279,0.347728,0.315476,0.27381,0.581845,83.441964,5.317403,70,0,false,false,,"discount,premium",
87,min_decision_score=50,930,21,0.285197,0.303226,0.276344,0.594624,77.732258,5.326163,50,0,false,false,,,
88,"min_decision_score=50;allowed_htf_locations=discount,premium",930,21,0.285197,0.303226,0.276344,0.594624,77.732258,5.326163,50,0,false,false,,"discount,premium",
89,none,951,0,0.259347,0.298633,0.272345,0.601472,77.009464,5.237277,0,0,false,false,,,
90,"allowed_htf_locations=discount,premium",951,0,0.259347,0.298633,0.272345,0.601472,77.009464,5.237277,0,0,false,false,,"discount,premium",
91,require_smt=true,64,887,0.204364,0.453125,0.296875,0.40625,95.296875,2.26761,0,0,true,false,,,
92,"require_smt=true;allowed_htf_locations=discount,premium",64,887,0.204364,0.453125,0.296875,0.40625,95.296875,2.26761,0,0,true,false,,"discount,premium",
93,min_decision_score=50;require_smt=true,64,887,0.204364,0.453125,0.296875,0.40625,95.296875,2.26761,50,0,true,false,,,
94,"min_decision_score=50;require_smt=true;allowed_htf_locations=discount,premium",64,887,0.204364,0.453125,0.296875,0.40625,95.296875,2.26761,50,0,true,false,,"discount,premium",
95,min_decision_score=70;require_smt=true,64,887,0.204364,0.453125,0.296875,0.40625,95.296875,2.26761,70,0,true,false,,,
96,"min_decision_score=70;require_smt=true;allowed_htf_locations=discount,premium",64,887,0.204364,0.453125,0.296875,0.40625,95.296875,2.26761,70,0,true,false,,"discount,premium",
97,min_target_distance_r=3;allowed_displacement_grades=strong,11,940,-0.138704,0.181818,0.181818,0.818182,100.0,7.169529,0,3,false,false,strong,,
98,"min_target_distance_r=3;allowed_displacement_grades=strong;allowed_htf_locations=discount,premium",11,940,-0.138704,0.181818,0.181818,0.818182,100.0,7.169529,0,3,false,false,strong,"discount,premium",
99,min_decision_score=50;min_target_distance_r=3;allowed_displacement_grades=strong,11,940,-0.138704,0.181818,0.181818,0.818182,100.0,7.169529,50,3,false,false,strong,,
100,"min_decision_score=50;min_target_distance_r=3;allowed_displacement_grades=strong;allowed_htf_locations=discount,premium",11,940,-0.138704,0.181818,0.181818,0.818182,100.0,7.169529,50,3,false,false,strong,"discount,premium",
101,min_decision_score=70;min_target_distance_r=3;allowed_displacement_grades=strong,11,940,-0.138704,0.181818,0.181818,0.818182,100.0,7.169529,70,3,false,false,strong,,
102,"min_decision_score=70;min_target_distance_r=3;allowed_displacement_grades=strong;allowed_htf_locations=discount,premium",11,940,-0.138704,0.181818,0.181818,0.818182,100.0,7.169529,70,3,false,false,strong,"discount,premium",
103,min_target_distance_r=2;allowed_displacement_grades=strong,12,939,-0.210479,0.166667,0.166667,0.833333,100.0,6.818057,0,2,false,false,strong,,
104,"min_target_distance_r=2;allowed_displacement_grades=strong;allowed_htf_locations=discount,premium",12,939,-0.210479,0.166667,0.166667,0.833333,100.0,6.818057,0,2,false,false,strong,"discount,premium",
105,min_decision_score=50;min_target_distance_r=2;allowed_displacement_grades=strong,12,939,-0.210479,0.166667,0.166667,0.833333,100.0,6.818057,50,2,false,false,strong,,
106,"min_decision_score=50;min_target_distance_r=2;allowed_displacement_grades=strong;allowed_htf_locations=discount,premium",12,939,-0.210479,0.166667,0.166667,0.833333,100.0,6.818057,50,2,false,false,strong,"discount,premium",
107,min_decision_score=70;min_target_distance_r=2;allowed_displacement_grades=strong,12,939,-0.210479,0.166667,0.166667,0.833333,100.0,6.818057,70,2,false,false,strong,,
108,"min_decision_score=70;min_target_distance_r=2;allowed_displacement_grades=strong;allowed_htf_locations=discount,premium",12,939,-0.210479,0.166667,0.166667,0.833333,100.0,6.818057,70,2,false,false,strong,"discount,premium",
109,allowed_displacement_grades=strong,25,926,-0.364915,0.24,0.16,0.72,96.0,3.753333,0,0,false,false,strong,,
110,"allowed_displacement_grades=strong;allowed_htf_locations=discount,premium",25,926,-0.364915,0.24,0.16,0.72,96.0,3.753333,0,0,false,false,strong,"discount,premium",
111,min_decision_score=50;allowed_displacement_grades=strong,25,926,-0.364915,0.24,0.16,0.72,96.0,3.753333,50,0,false,false,strong,,
112,"min_decision_score=50;allowed_displacement_grades=strong;allowed_htf_locations=discount,premium",25,926,-0.364915,0.24,0.16,0.72,96.0,3.753333,50,0,false,false,strong,"discount,premium",
113,min_decision_score=70;allowed_displacement_grades=strong,25,926,-0.364915,0.24,0.16,0.72,96.0,3.753333,70,0,false,false,strong,,
114,"min_decision_score=70;allowed_displacement_grades=strong;allowed_htf_locations=discount,premium",25,926,-0.364915,0.24,0.16,0.72,96.0,3.753333,70,0,false,false,strong,"discount,premium",
115,"require_smt=true;allowed_displacement_grades=valid,strong",10,941,-0.462119,0.2,0.3,0.8,99.7,6.018551,0,0,true,false,"valid,strong",,
116,"require_smt=true;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",10,941,-0.462119,0.2,0.3,0.8,99.7,6.018551,0,0,true,false,"valid,strong","discount,premium",
117,"min_decision_score=50;require_smt=true;allowed_displacement_grades=valid,strong",10,941,-0.462119,0.2,0.3,0.8,99.7,6.018551,50,0,true,false,"valid,strong",,
118,"min_decision_score=50;require_smt=true;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",10,941,-0.462119,0.2,0.3,0.8,99.7,6.018551,50,0,true,false,"valid,strong","discount,premium",
119,"min_decision_score=70;require_smt=true;allowed_displacement_grades=valid,strong",10,941,-0.462119,0.2,0.3,0.8,99.7,6.018551,70,0,true,false,"valid,strong",,
120,"min_decision_score=70;require_smt=true;allowed_displacement_grades=valid,strong;allowed_htf_locations=discount,premium",10,941,-0.462119,0.2,0.3,0.8,99.7,6.018551,70,0,true,false,"valid,strong","discount,premium",
121,min_target_distance_r=3;require_smt=true,11,940,-0.658523,0.0,0.272727,0.818182,100.0,7.509812,0,3,true,false,,,
122,"min_target_distance_r=3;require_smt=true;allowed_htf_locations=discount,premium",11,940,-0.658523,0.0,0.272727,0.818182,100.0,7.509812,0,3,true,false,,"discount,premium",
123,min_decision_score=50;min_target_distance_r=3;require_smt=true,11,940,-0.658523,0.0,0.272727,0.818182,100.0,7.509812,50,3,true,false,,,
124,"min_decision_score=50;min_target_distance_r=3;require_smt=true;allowed_htf_locations=discount,premium",11,940,-0.658523,0.0,0.272727,0.818182,100.0,7.509812,50,3,true,false,,"discount,premium",
125,min_decision_score=70;min_target_distance_r=3;require_smt=true,11,940,-0.658523,0.0,0.272727,0.818182,100.0,7.509812,70,3,true,false,,,
126,"min_decision_score=70;min_target_distance_r=3;require_smt=true;allowed_htf_locations=discount,premium",11,940,-0.658523,0.0,0.272727,0.818182,100.0,7.509812,70,3,true,false,,"discount,premium",
