model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,none,4,4,4,0,4.35193,3.995654,0.0,6.265604,90.0,-1.0,1.0,0.515397,0.515397,0.484603,0.0,0.484603,0.0,1.0,0.75,1.0,1.0,3.0,1.0,1.333333,3,0
turtle_soup,target_rr_below_2,20,20,20,0,4.452699,2.077138,0.75,0.84718,70.0,0.307277,0.359842,0.219925,0.219925,0.139917,0.0,0.139917,0.75,0.5,0.05,0.25,1.0,2.8,3.3,2.0,0,20
turtle_soup,target_rr_below_3,1,1,1,0,0.551946,0.551946,0.0,2.838739,80.0,-1.0,-1.0,-1.090045,-1.090045,0.090045,0.0,0.090045,0.0,0.0,0.0,1.0,1.0,7.0,,,0,1
