model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,14,14,14,0,4.207585,2.945934,0.571429,3.090693,79.285714,1.569782,0.363133,0.199044,0.199044,0.175529,-0.01144,0.164089,0.571429,0.428571,0.357143,0.214286,1.0,4.0,2.5,1.6,1,8
turtle_soup,short,17,17,17,0,2.730155,2.602292,0.294118,1.778919,75.882353,-0.564863,0.081443,-0.0803,-0.0803,0.162084,-0.00034,0.161744,0.294118,0.470588,0.117647,0.705882,1.0,3.666667,1.75,3.0,4,14
