model,model_family,direction,symbol,timeframe,timestamp,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,session_window,ny_time,swept_level,sweep_extreme,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,ob_low,ob_high,breaker_low,breaker_high,time_to_retest_bars,target_distance_r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation
silver_bullet,ict,short,BTCUSDT,1m,1777127880000,edge,swing_or_fvg,fixed_r,77666.8,77666.8,77666.8,77718.33336,77718.33336,77563.73328,51.53336000000127,6.63518517564793,conservative,False,10:00-11:00,2026-04-25 10:37,,,77666.8,77669.7,77668.25,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 77666.8, ""fvg_ce"": 77668.25, ""fvg_high"": 77669.7, ""fvg_low"": 77666.8, ""fvg_time"": 1777127820000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:37"", ""risk"": 51.53336000000127, ""risk_bps"": 6.63518517564793, ""session_window"": ""10:00-11:00"", ""stop_loss"": 77718.33336, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",1.222509069852974,0.9042686135736177,False,False,False
silver_bullet,ict,long,BTCUSDT,1m,1777128180000,edge,swing_or_fvg,fixed_r,77701.5,77701.5,77701.5,77658.8597,77658.8597,77786.7806,42.640299999999115,5.487706157538672,conservative,False,10:00-11:00,2026-04-25 10:42,,,77700.2,77701.5,77700.85,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 77701.5, ""fvg_ce"": 77700.85, ""fvg_high"": 77701.5, ""fvg_low"": 77700.2, ""fvg_time"": 1777128120000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:42"", ""risk"": 42.640299999999115, ""risk_bps"": 5.487706157538672, ""session_window"": ""10:00-11:00"", ""stop_loss"": 77658.8597, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",0.2790787119226278,2.3616156546740803,True,False,False
silver_bullet,ict,short,BTCUSDT,1m,1777128300000,edge,swing_or_fvg,fixed_r,77689.2,77689.2,77689.2,77723.03784,77723.03784,77621.52431999998,33.83784000000742,4.355539766146056,conservative,False,10:00-11:00,2026-04-25 10:44,,,77689.2,77701.5,77695.35,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 77689.2, ""fvg_ce"": 77695.35, ""fvg_high"": 77701.5, ""fvg_low"": 77689.2, ""fvg_time"": 1777128240000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:44"", ""risk"": 33.83784000000742, ""risk_bps"": 4.355539766146056, ""session_window"": ""10:00-11:00"", ""stop_loss"": 77723.03784, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",2.612459896966674,0.7151756731514713,False,True,True
silver_bullet,ict,short,BTCUSDT,1m,1777128780000,edge,swing_or_fvg,fixed_r,77676.1,77676.1,77676.1,77728.93522,77728.93522,77570.42956000002,52.83521999999357,6.801991861073556,conservative,False,10:00-11:00,2026-04-25 10:52,,,77676.1,77688.3,77682.20000000001,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 77676.1, ""fvg_ce"": 77682.20000000001, ""fvg_high"": 77688.3, ""fvg_low"": 77676.1, ""fvg_time"": 1777128720000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:52"", ""risk"": 52.83521999999357, ""risk_bps"": 6.801991861073556, ""session_window"": ""10:00-11:00"", ""stop_loss"": 77728.93522, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",1.4251856999935284,0.0,False,False,False
silver_bullet,ict,short,BTCUSDT,1m,1777129080000,edge,swing_or_fvg,fixed_r,77610.8,77610.8,77610.8,77691.62216,77691.62216,77449.15568000001,80.82215999999607,10.413777463960695,conservative,False,10:00-11:00,2026-04-25 10:57,,,77610.8,77633.9,77622.35,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 77610.8, ""fvg_ce"": 77622.35, ""fvg_high"": 77633.9, ""fvg_low"": 77610.8, ""fvg_time"": 1777129020000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:57"", ""risk"": 80.82215999999607, ""risk_bps"": 10.413777463960695, ""session_window"": ""10:00-11:00"", ""stop_loss"": 77691.62216, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",0.12372844279341812,0.41572756778577685,False,False,False
silver_bullet,ict,long,BTCUSDT,1m,1777129200000,edge,swing_or_fvg,fixed_r,77618.2,77618.2,77618.2,77585.27636,77585.27636,77684.04727999998,32.92363999999361,4.241742271785949,conservative,False,10:00-11:00,2026-04-25 10:59,,,77610.8,77618.2,77614.5,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 77618.2, ""fvg_ce"": 77614.5, ""fvg_high"": 77618.2, ""fvg_low"": 77610.8, ""fvg_time"": 1777129140000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-25 10:59"", ""risk"": 32.92363999999361, ""risk_bps"": 4.241742271785949, ""session_window"": ""10:00-11:00"", ""stop_loss"": 77585.27636, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",1.060028599511339,0.33410643537598317,False,False,False
silver_bullet,ict,long,BTCUSDT,5m,1776782700000,edge,swing_or_fvg,fixed_r,76240.0,76240.0,76240.0,76023.852,76023.852,76672.296,216.14800000000105,28.350996852046308,conservative,False,10:00-11:00,2026-04-21 10:40,,,76216.7,76240.0,76228.35,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 76240.0, ""fvg_ce"": 76228.35, ""fvg_high"": 76240.0, ""fvg_low"": 76216.7, ""fvg_time"": 1776782400000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-21 10:40"", ""risk"": 216.14800000000105, ""risk_bps"": 28.350996852046308, ""session_window"": ""10:00-11:00"", ""stop_loss"": 76023.852, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",0.0,4.093491496567161,True,False,False
silver_bullet,ict,short,BTCUSDT,5m,1776789300000,edge,swing_or_fvg,fixed_r,76110.2,76110.2,76110.2,76170.22204,76170.22204,75990.15592,60.022039999996196,7.886201849423099,conservative,False,10:00-11:00,2026-04-21 10:55,,,76110.2,76139.7,76124.95,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 76110.2, ""fvg_ce"": 76124.95, ""fvg_high"": 76139.7, ""fvg_low"": 76110.2, ""fvg_time"": 1776783300000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-21 10:55"", ""risk"": 60.022039999996196, ""risk_bps"": 7.886201849423099, ""session_window"": ""10:00-11:00"", ""stop_loss"": 76170.22204, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",18.199981206904386,0.0,False,True,True
silver_bullet,ict,short,BTCUSDT,5m,1776868800000,edge,swing_or_fvg,fixed_r,78820.6,78820.6,78820.6,79158.56412000001,79158.56412000001,78144.67176,337.9641200000042,42.87763858686741,conservative,False,10:00-11:00,2026-04-22 10:35,,,78820.6,78940.0,78880.3,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 78820.6, ""fvg_ce"": 78880.3, ""fvg_high"": 78940.0, ""fvg_low"": 78820.6, ""fvg_time"": 1776868500000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-22 10:35"", ""risk"": 337.9641200000042, ""risk_bps"": 42.87763858686741, ""session_window"": ""10:00-11:00"", ""stop_loss"": 79158.56412000001, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",0.060065547786559884,1.844574506903237,True,False,False
silver_bullet,ict,long,BTCUSDT,5m,1776956400000,edge,swing_or_fvg,fixed_r,77999.9,77999.9,77999.9,77711.80002,77711.80002,78576.09995999999,288.09997999999905,36.93594222556684,conservative,False,10:00-11:00,2026-04-23 10:55,,,77962.9,77999.9,77981.4,,,,,,,,,2.0,"{""entry_mode"": ""edge"", ""entry_price"": 77999.9, ""fvg_ce"": 77981.4, ""fvg_high"": 77999.9, ""fvg_low"": 77962.9, ""fvg_time"": 1776956100000, ""model_family"": ""ict"", ""ny_time"": ""2026-04-23 10:55"", ""risk"": 288.09997999999905, ""risk_bps"": 36.93594222556684, ""session_window"": ""10:00-11:00"", ""stop_loss"": 77711.80002, ""stop_mode"": ""swing_or_fvg"", ""target_mode"": ""fixed_r""}",2.249566279039686,0.11732038301421774,False,True,True
