model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,stop_model,target_mode,target_model,dol_priority,dol_target_type,dol_source,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,tp1_price,tp2_price,final_target,rr_to_target,logical_invalidation_model,logical_invalidation_price,partial_close_fraction,be_trigger_r,moved_to_be,exit_reason,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,target_reached_before_entry,session_window,session_date,session_label,ny_time,htf_mode,htf_bias,htf_location,htf_zone_type,htf_objective_type,htf_context_alignment,htf_score_modifier,pd_array_type,pd_array_age_bars,p_d_value,has_smt_confirmation,smt_direction,smt_pair,smt_strength,decision_score,score_bucket,htf_alignment_score,draw_score,pd_location_score,poi_score,displacement_score,smt_score,killzone_score,target_rr_score,no_trade_reasons,pre_model_filter_pass,pre_model_allowed_directions,pre_model_reasons,htf_inside_poi,htf_approaching_poi,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,displacement_grade,displacement_factor,body_ratio,range_expansion,breach_displacement_grade,turtle_quality,time_to_confirmation_bars,ltf_trigger_type,fvg_low,fvg_high,fvg_ce,fvg_fill_depth,ifvg_low,ifvg_high,ifvg_ce,ifvg_fill_depth,ifvg_min_retest_depth,source_fvg_age_bars,source_fvg_touches_before_inversion,silver_bullet_min_retest_depth,ob_low,ob_high,breaker_low,breaker_high,poi_retest_count,trigger_to_retest_bars,rejection_body_level,rejection_wick_extreme,current_wick_extreme,rejection_zone_low,rejection_zone_high,rejection_body_sweep_bps,rejection_min_wick_fraction,body_liquidity_sweep,mitigation_low,mitigation_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,tp1_hit,tp2_hit,final_target_hit,logical_invalidated,tp1_r,managed_outcome_r,managed_exit_reason,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
silver_bullet,ict,long,BTCUSDT,5m,1746194700000,1746194700000,1746195300000,1746195000000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,96869.1,96869.1,96869.1,96609.72618000001,96609.72618000001,97387.84763999999,97128.47382,97387.84763999999,97387.84763999999,2.0,,,0.5,1.0,True,tp_hit,259.37381999999343,26.775702468588374,conservative,False,True,False,False,10:00-11:00,2025-05-02,ny_am,2025-05-02 10:05,,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,96857.6,96869.1,96863.35,1.0,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1746195000000,2.0,1,,4,6,"{""be_trigger_r"": 1.0, ""enabled"": false, ""entry_mode"": ""edge"", ""entry_price"": 96869.1, ""entry_time"": 1746195000000, ""exit_reason"": null, ""final_target"": 97387.84763999999, ""fvg_ce"": 96863.35, ""fvg_fill_depth"": 1.0, ""fvg_high"": 96869.1, ""fvg_low"": 96857.6, ""fvg_ny_time"": ""2025-05-02 10:05"", ""fvg_time"": 1746194700000, ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-02 10:05"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-02 10:10"", ""retest_time"": 1746195000000, ""risk"": 259.37381999999343, ""risk_bps"": 26.775702468588374, ""rr_to_target"": 2.0, ""session_date"": ""2025-05-02"", ""session_label"": ""ny_am"", ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-05-02 10:05"", ""signal_time"": 1746194700000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 15, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 96609.72618000001, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 97128.47382, ""tp2_price"": 97387.84763999999}",3.8411741015342784,1.3937412804422942,False,True,True,True,True,False,1.0,1.5,final_target_hit,True,True,True
silver_bullet,ict,short,BTCUSDT,5m,1746208800000,1746208800000,1746209100000,1746208800000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,97393.2,97393.2,97393.2,97451.07864,97451.07864,97277.44271999998,97335.32135999999,97277.44271999998,97277.44271999998,2.0,,,0.5,1.0,False,sl_hit,57.87864000000991,5.942780399453957,conservative,False,True,False,False,14:00-15:00,2025-05-02,ny_pm,2025-05-02 14:00,,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,97393.2,97453.4,97423.29999999999,0.6378737541529997,,,,,,,,0.15,,,,,,,,,,,,,,,,,13,1746208800000,2.0,1,2,,,"{""be_trigger_r"": 1.0, ""enabled"": false, ""entry_mode"": ""edge"", ""entry_price"": 97393.2, ""entry_time"": 1746208800000, ""exit_reason"": null, ""final_target"": 97277.44271999998, ""fvg_ce"": 97423.29999999999, ""fvg_fill_depth"": 0.6378737541529997, ""fvg_high"": 97453.4, ""fvg_low"": 97393.2, ""fvg_ny_time"": ""2025-05-02 12:55"", ""fvg_time"": 1746204900000, ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-02 14:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-02 14:00"", ""retest_time"": 1746208800000, ""risk"": 57.87864000000991, ""risk_bps"": 5.942780399453957, ""rr_to_target"": 2.0, ""session_date"": ""2025-05-02"", ""session_label"": ""ny_pm"", ""session_window"": ""14:00-15:00"", ""signal_ny_time"": ""2025-05-02 14:00"", ""signal_time"": 1746208800000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 15, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 97451.07864, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 13, ""tp1_price"": 97335.32135999999, ""tp2_price"": 97277.44271999998}",17.40538478443553,3.078856033935258,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,long,BTCUSDT,5m,1746211800000,1746211800000,1746212100000,1746211800000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,97280.1,97280.1,97280.1,97132.54398,97132.54398,97575.21204000001,97427.65602000001,97575.21204000001,97575.21204000001,2.0,,,0.5,1.0,False,sl_hit,147.55602000000363,15.168160805756122,conservative,False,True,False,False,14:00-15:00,2025-05-02,ny_pm,2025-05-02 14:50,,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,97206.6,97280.1,97243.35,1.0,,,,,,,,0.15,,,,,,,,,,,,,,,,,11,1746211800000,2.0,1,1,,,"{""be_trigger_r"": 1.0, ""enabled"": false, ""entry_mode"": ""edge"", ""entry_price"": 97280.1, ""entry_time"": 1746211800000, ""exit_reason"": null, ""final_target"": 97575.21204000001, ""fvg_ce"": 97243.35, ""fvg_fill_depth"": 1.0, ""fvg_high"": 97280.1, ""fvg_low"": 97206.6, ""fvg_ny_time"": ""2025-05-02 13:55"", ""fvg_time"": 1746208500000, ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-02 14:50"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-02 14:50"", ""retest_time"": 1746211800000, ""risk"": 147.55602000000363, ""risk_bps"": 15.168160805756122, ""rr_to_target"": 2.0, ""session_date"": ""2025-05-02"", ""session_label"": ""ny_pm"", ""session_window"": ""14:00-15:00"", ""signal_ny_time"": ""2025-05-02 14:50"", ""signal_time"": 1746211800000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 15, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 97132.54398, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 11, ""tp1_price"": 97427.65602000001, ""tp2_price"": 97575.21204000001}",0.0,6.060748995533906,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,long,BTCUSDT,5m,1746281100000,1746281100000,1746281700000,1746281400000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,96324.3,96324.3,96324.3,96177.33514000001,96177.33514000001,96618.22971999999,96471.26486,96618.22971999999,96618.22971999999,2.0,,,0.5,1.0,False,sl_hit,146.96485999999277,15.257298521763746,conservative,False,True,False,False,10:00-11:00,2025-05-03,ny_am,2025-05-03 10:05,,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,96288.0,96324.3,96306.15,1.0,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1746281400000,2.0,1,27,,,"{""be_trigger_r"": 1.0, ""enabled"": false, ""entry_mode"": ""edge"", ""entry_price"": 96324.3, ""entry_time"": 1746281400000, ""exit_reason"": null, ""final_target"": 96618.22971999999, ""fvg_ce"": 96306.15, ""fvg_fill_depth"": 1.0, ""fvg_high"": 96324.3, ""fvg_low"": 96288.0, ""fvg_ny_time"": ""2025-05-03 10:05"", ""fvg_time"": 1746281100000, ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-03 10:05"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-03 10:10"", ""retest_time"": 1746281400000, ""risk"": 146.96485999999277, ""risk_bps"": 15.257298521763746, ""rr_to_target"": 2.0, ""session_date"": ""2025-05-03"", ""session_label"": ""ny_am"", ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-05-03 10:05"", ""signal_time"": 1746281100000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 15, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 96177.33514000001, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 96471.26486, ""tp2_price"": 96618.22971999999}",0.8961325857079275,3.481104258528406,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,long,BTCUSDT,5m,1746295200000,1746295200000,1746295500000,1746295200000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,96082.0,96082.0,96082.0,95910.68359999999,95910.68359999999,96424.63280000002,96253.31640000001,96424.63280000002,96424.63280000002,2.0,,,0.5,1.0,True,sl_hit,171.31640000001062,17.8302283466217,conservative,False,True,False,False,14:00-15:00,2025-05-03,ny_pm,2025-05-03 14:00,,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,96033.6,96082.0,96057.8,0.654958677685969,,,,,,,,0.15,,,,,,,,,,,,,,,,,2,1746295200000,2.0,1,64,18,,"{""be_trigger_r"": 1.0, ""enabled"": false, ""entry_mode"": ""edge"", ""entry_price"": 96082.0, ""entry_time"": 1746295200000, ""exit_reason"": null, ""final_target"": 96424.63280000002, ""fvg_ce"": 96057.8, ""fvg_fill_depth"": 0.654958677685969, ""fvg_high"": 96082.0, ""fvg_low"": 96033.6, ""fvg_ny_time"": ""2025-05-03 13:50"", ""fvg_time"": 1746294600000, ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-03 14:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-03 14:00"", ""retest_time"": 1746295200000, ""risk"": 171.31640000001062, ""risk_bps"": 17.8302283466217, ""rr_to_target"": 2.0, ""session_date"": ""2025-05-03"", ""session_label"": ""ny_pm"", ""session_window"": ""14:00-15:00"", ""signal_ny_time"": ""2025-05-03 14:00"", ""signal_time"": 1746295200000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 15, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 95910.68359999999, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 2, ""tp1_price"": 96253.31640000001, ""tp2_price"": 96424.63280000002}",1.85563086779768,3.3464396870350264,True,False,True,False,False,False,1.0,0.5,be_after_tp1,False,True,False
silver_bullet,ict,long,BTCUSDT,5m,1746296100000,1746296100000,1746296700000,1746296400000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,96159.4,96159.4,96159.4,96031.06812,96031.06812,96416.06375999999,96287.73187999999,96416.06375999999,96416.06375999999,2.0,,,0.5,1.0,True,sl_hit,128.3318799999979,13.345744669787656,conservative,False,True,False,False,14:00-15:00,2025-05-03,ny_pm,2025-05-03 14:15,,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,96158.4,96159.4,96158.9,1.0,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1746296400000,2.0,1,50,15,,"{""be_trigger_r"": 1.0, ""enabled"": false, ""entry_mode"": ""edge"", ""entry_price"": 96159.4, ""entry_time"": 1746296400000, ""exit_reason"": null, ""final_target"": 96416.06375999999, ""fvg_ce"": 96158.9, ""fvg_fill_depth"": 1.0, ""fvg_high"": 96159.4, ""fvg_low"": 96158.4, ""fvg_ny_time"": ""2025-05-03 14:15"", ""fvg_time"": 1746296100000, ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-03 14:15"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-03 14:20"", ""retest_time"": 1746296400000, ""risk"": 128.3318799999979, ""risk_bps"": 13.345744669787656, ""rr_to_target"": 2.0, ""session_date"": ""2025-05-03"", ""session_label"": ""ny_pm"", ""session_window"": ""14:00-15:00"", ""signal_ny_time"": ""2025-05-03 14:15"", ""signal_time"": 1746296100000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 15, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 96031.06812, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 96287.73187999999, ""tp2_price"": 96416.06375999999}",1.8740471970020538,5.0704470315560535,True,False,True,False,False,False,1.0,0.5,be_after_tp1,False,True,False
silver_bullet,ict,short,BTCUSDT,5m,1746297600000,1746297600000,1746298200000,1746297900000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,96086.1,96086.1,96086.1,96196.01722000001,96196.01722000001,95866.26556,95976.18278,95866.26556,95866.26556,2.0,,,0.5,1.0,False,sl_hit,109.917220000003,11.439450659356867,conservative,False,True,False,False,14:00-15:00,2025-05-03,ny_pm,2025-05-03 14:40,,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,96086.1,96089.3,96087.70000000001,1.0,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1746297900000,2.0,1,7,,,"{""be_trigger_r"": 1.0, ""enabled"": false, ""entry_mode"": ""edge"", ""entry_price"": 96086.1, ""entry_time"": 1746297900000, ""exit_reason"": null, ""final_target"": 95866.26556, ""fvg_ce"": 96087.70000000001, ""fvg_fill_depth"": 1.0, ""fvg_high"": 96089.3, ""fvg_low"": 96086.1, ""fvg_ny_time"": ""2025-05-03 14:40"", ""fvg_time"": 1746297600000, ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-03 14:40"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-03 14:45"", ""retest_time"": 1746297900000, ""risk"": 109.917220000003, ""risk_bps"": 11.439450659356867, ""rr_to_target"": 2.0, ""session_date"": ""2025-05-03"", ""session_label"": ""ny_pm"", ""session_window"": ""14:00-15:00"", ""signal_ny_time"": ""2025-05-03 14:40"", ""signal_time"": 1746297600000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 15, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 96196.01722000001, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 95976.18278, ""tp2_price"": 95866.26556}",5.253044063523377,2.8548756964557493,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,long,BTCUSDT,5m,1746367200000,1746367200000,1746367500000,1746367200000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,95303.5,95303.5,95303.5,95153.33929999999,95153.33929999999,95603.82140000002,95453.66070000001,95603.82140000002,95603.82140000002,2.0,,,0.5,1.0,True,tp_hit,150.16070000000764,15.756053030582049,conservative,False,True,False,False,10:00-11:00,2025-05-04,ny_am,2025-05-04 10:00,,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,95261.0,95303.5,95282.25,0.5670588235295487,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1746367200000,2.0,1,,2,11,"{""be_trigger_r"": 1.0, ""enabled"": false, ""entry_mode"": ""edge"", ""entry_price"": 95303.5, ""entry_time"": 1746367200000, ""exit_reason"": null, ""final_target"": 95603.82140000002, ""fvg_ce"": 95282.25, ""fvg_fill_depth"": 0.5670588235295487, ""fvg_high"": 95303.5, ""fvg_low"": 95261.0, ""fvg_ny_time"": ""2025-05-04 09:55"", ""fvg_time"": 1746366900000, ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-04 10:00"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-04 10:00"", ""retest_time"": 1746367200000, ""risk"": 150.16070000000764, ""risk_bps"": 15.756053030582049, ""rr_to_target"": 2.0, ""session_date"": ""2025-05-04"", ""session_label"": ""ny_am"", ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-05-04 10:00"", ""signal_time"": 1746367200000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 15, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 95153.33929999999, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 95453.66070000001, ""tp2_price"": 95603.82140000002}",2.640504472874593,1.6215960634173097,False,True,True,True,True,False,1.0,1.5,final_target_hit,True,True,True
silver_bullet,ict,long,BTCUSDT,5m,1746370500000,1746370500000,1746371100000,1746370800000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,95562.6,95562.6,95562.6,95443.18748000001,95443.18748000001,95801.42504,95682.01252,95801.42504,95801.42504,2.0,,,0.5,1.0,False,sl_hit,119.41251999999804,12.495737872347343,conservative,False,True,False,False,10:00-11:00,2025-05-04,ny_am,2025-05-04 10:55,,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,95555.0,95562.6,95558.8,0.3421052631583986,,,,,,,,0.15,,,,,,,,,,,,,,,,,1,1746370800000,2.0,1,9,,,"{""be_trigger_r"": 1.0, ""enabled"": false, ""entry_mode"": ""edge"", ""entry_price"": 95562.6, ""entry_time"": 1746370800000, ""exit_reason"": null, ""final_target"": 95801.42504, ""fvg_ce"": 95558.8, ""fvg_fill_depth"": 0.3421052631583986, ""fvg_high"": 95562.6, ""fvg_low"": 95555.0, ""fvg_ny_time"": ""2025-05-04 10:55"", ""fvg_time"": 1746370500000, ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-04 10:55"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-04 11:00"", ""retest_time"": 1746370800000, ""risk"": 119.41251999999804, ""risk_bps"": 12.495737872347343, ""rr_to_target"": 2.0, ""session_date"": ""2025-05-04"", ""session_label"": ""ny_am"", ""session_window"": ""10:00-11:00"", ""signal_ny_time"": ""2025-05-04 10:55"", ""signal_time"": 1746370500000, ""silver_bullet_fvg_source"": ""created_in_window"", ""silver_bullet_max_retest_bars"": 15, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 95443.18748000001, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 1, ""tp1_price"": 95682.01252, ""tp2_price"": 95801.42504}",1.1506331161924765,7.508425414688682,True,False,False,False,False,False,1.0,-1.0,sl_hit,False,False,False
silver_bullet,ict,long,BTCUSDT,5m,1746382200000,1746382200000,1746382500000,1746382200000,edge,swing_or_fvg,swing_or_fvg,fixed_r,fixed_r,,,,95345.7,95345.7,95345.7,95293.73086,95293.73086,95449.63828,95397.66914,95449.63828,95449.63828,2.0,,,0.5,1.0,True,sl_hit,51.96914000000106,5.450601338078284,conservative,False,True,False,False,14:00-15:00,2025-05-04,ny_pm,2025-05-04 14:10,,,,,,,,,,,,,,,78,high,20,5,5,8,0,0,20,20,,True,"long,short",,,,,,,,,,,,,,,,95300.0,95345.7,95322.85,0.7199124726476209,,,,,,,,0.15,,,,,,,,,,,,,,,,,5,1746382200000,2.0,1,7,1,,"{""be_trigger_r"": 1.0, ""enabled"": false, ""entry_mode"": ""edge"", ""entry_price"": 95345.7, ""entry_time"": 1746382200000, ""exit_reason"": null, ""final_target"": 95449.63828, ""fvg_ce"": 95322.85, ""fvg_fill_depth"": 0.7199124726476209, ""fvg_high"": 95345.7, ""fvg_low"": 95300.0, ""fvg_ny_time"": ""2025-05-04 13:45"", ""fvg_time"": 1746380700000, ""logical_invalidation_confirmation"": ""body_close"", ""logical_invalidation_model"": null, ""logical_invalidation_price"": null, ""model_family"": ""ict"", ""moved_to_be"": false, ""ny_time"": ""2025-05-04 14:10"", ""partial_close_fraction"": 0.5, ""pre_model_allowed_directions"": ""long,short"", ""pre_model_filter_pass"": true, ""pre_model_reasons"": """", ""retest_ny_time"": ""2025-05-04 14:10"", ""retest_time"": 1746382200000, ""risk"": 51.96914000000106, ""risk_bps"": 5.450601338078284, ""rr_to_target"": 2.0, ""session_date"": ""2025-05-04"", ""session_label"": ""ny_pm"", ""session_window"": ""14:00-15:00"", ""signal_ny_time"": ""2025-05-04 14:10"", ""signal_time"": 1746382200000, ""silver_bullet_fvg_source"": ""first_retest_in_window"", ""silver_bullet_max_retest_bars"": 15, ""silver_bullet_min_retest_depth"": 0.15, ""silver_bullet_retest_must_occur_within_window"": true, ""silver_bullet_use_ce_invalidation"": false, ""stop_loss"": 95293.73086, ""stop_mode"": ""swing_or_fvg"", ""stop_model"": ""swing_or_fvg"", ""target_mode"": ""fixed_r"", ""target_model"": ""fixed_r"", ""time_to_retest_bars"": 5, ""tp1_price"": 95397.66914, ""tp2_price"": 95449.63828}",6.817507466931254,36.57170389965954,True,False,True,False,False,False,1.0,0.5,be_after_tp1,False,True,False
