model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,1073,1073,1073,0,9.280712,6.151474,0.290774,6.543892,67.651445,0.819236,0.412886,-0.329544,-0.329544,0.741848,0.000582,0.74243,0.290774,0.700839,0.5452,0.688723,1.0,3.473613,1.218085,1.389744,523,285
turtle_soup,short,1087,1087,1087,0,11.263617,6.676687,0.300828,7.54768,68.794848,0.829834,0.447913,-0.335262,-0.335262,0.783915,-0.00074,0.783175,0.300828,0.719411,0.566697,0.676173,1.0,3.121088,1.152174,1.397727,551,246
