model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,29,29,29,0,8.168972,6.194579,0.310345,5.804146,84.137931,0.372947,0.837429,0.400554,0.400554,0.436876,0.0,0.436876,0.310345,0.896552,0.724138,0.655172,1.0,4.526316,1.115385,1.285714,15,12
turtle_soup,short,32,32,32,0,8.335736,6.733737,0.5625,5.743474,84.0625,1.607936,0.796433,0.24249,0.24249,0.553943,0.0,0.553943,0.5625,0.875,0.75,0.40625,1.0,4.769231,1.035714,1.25,9,11
