model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,26,26,26,0,6.441539,4.808168,0.538462,3.665145,82.307692,0.757917,0.672533,0.332329,0.332329,0.340203,0.0,0.340203,0.538462,0.807692,0.576923,0.461538,1.0,4.166667,1.095238,1.466667,7,13
turtle_soup,valid,35,35,35,0,9.604678,7.080395,0.371429,7.337646,85.428571,1.216102,0.922441,0.306719,0.306719,0.615722,0.0,0.615722,0.371429,0.942857,0.857143,0.571429,1.0,4.9,1.060606,1.166667,17,10
