model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,BTCUSDT,30,30,30,0,7.915116,6.440746,0.433333,5.635913,84.0,0.755373,0.866667,0.324316,0.324316,0.54235,0.0,0.54235,0.433333,0.933333,0.766667,0.533333,1.0,4.5,1.142857,1.391304,13,11
turtle_soup,ETHUSDT,31,31,31,0,8.586782,6.640101,0.451613,5.904323,84.193548,1.277684,0.766816,0.311169,0.311169,0.455647,0.0,0.455647,0.451613,0.83871,0.709677,0.516129,1.0,4.75,1.0,1.136364,11,12
