model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ifvg_retest,BTCUSDT,179,179,62,0,15.502215,7.840616,0.134078,4.907992,65.26257,0.436141,0.476691,-0.575462,-0.575462,0.363973,0.00046,0.364433,0.134078,0.201117,0.089385,0.212291,7.597765,3.026316,1.222222,1.25,19,103
ifvg_retest,ETHUSDT,148,148,59,0,23.910462,9.721344,0.128378,5.215023,66.344595,-0.083205,0.068761,-0.627723,-0.627723,0.277693,-4.1e-05,0.277652,0.128378,0.182432,0.108108,0.263514,5.459459,3.102564,2.259259,1.5625,24,80
