model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ifvg_retest,long,130,130,50,0,15.32405,7.894795,0.146154,4.292036,64.884615,0.162406,0.348039,-0.45329,-0.45329,0.307427,0.000777,0.308204,0.146154,0.238462,0.130769,0.238462,5.953846,4.0,2.129032,1.705882,14,77
ifvg_retest,short,197,197,71,0,22.614818,9.443517,0.121827,5.545123,66.324873,0.197343,0.228307,-0.704927,-0.704927,0.336468,-0.000125,0.336343,0.121827,0.162437,0.076142,0.233503,7.076142,2.434783,1.21875,1.066667,29,106
