model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,9,9,9,0,1.777513,1.020809,0.555556,0.9256,70.0,0.16872,0.160759,-0.021368,-0.021368,0.182127,0.0,0.182127,0.555556,0.444444,0.111111,0.333333,1.0,3.666667,10.5,5.0,0,9
turtle_soup,valid,9,9,9,0,2.794931,2.728408,0.555556,2.07072,76.666667,0.297065,0.503409,0.293075,0.293075,0.210334,0.0,0.210334,0.555556,0.444444,0.111111,0.333333,1.0,3.666667,1.0,6.0,2,7
