model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict2022_mss_fvg,BTCUSDT,6,6,6,0,0.803423,0.404074,0.333333,1.034367,84.666667,-0.601952,-0.601952,-0.65235,-0.65235,0.050332,6.6e-05,0.050398,0.333333,0.0,0.0,0.666667,1.166667,4.0,,,1,6
ict2022_mss_fvg,ETHUSDT,5,5,5,0,0.711947,0.523499,0.2,0.917827,82.0,-0.742158,-0.671079,-0.708976,-0.708976,0.037602,0.000295,0.037897,0.2,0.2,0.0,0.8,1.0,4.5,1.0,,1,5
