model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,48,48,48,0,3.279386,1.638643,0.458333,1.60924,73.75,-0.02692,0.277061,0.055281,0.055281,0.22178,0.0,0.22178,0.458333,0.520833,0.145833,0.5,1.0,3.791667,5.44,3.0,6,42
turtle_soup,short,71,71,71,0,3.710381,2.493752,0.633803,1.808106,74.507042,0.409006,0.546149,0.343432,0.343432,0.202717,0.0,0.202717,0.633803,0.633803,0.239437,0.309859,1.0,4.727273,2.577778,2.411765,7,57
