model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,none,8,8,8,0,4.146308,3.889711,0.125,4.807616,90.0,-0.490491,0.75,0.488535,0.488535,0.261465,0.0,0.261465,0.125,0.875,0.375,0.875,1.0,6.428571,1.571429,1.666667,2,0
turtle_soup,target_rr_below_2,45,45,45,0,3.592859,2.098568,0.755556,0.826124,70.0,0.35765,0.404244,0.268196,0.268196,0.136048,0.0,0.136048,0.755556,0.488889,0.111111,0.222222,1.0,4.8,3.136364,1.6,1,45
turtle_soup,target_rr_below_3,5,5,5,0,2.642722,1.650412,0.2,2.724518,80.0,0.779704,0.6,0.48542,0.48542,0.11458,0.0,0.11458,0.2,0.8,0.2,0.4,1.0,5.0,7.25,1.0,0,5
