model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,none,7,7,7,0,4.470657,4.011702,0.142857,4.50181,90.0,-0.417704,0.714286,0.452751,0.452751,0.261535,0.0,0.261535,0.142857,0.857143,0.428571,0.857143,1.0,5.5,1.166667,1.666667,2,0
turtle_soup,target_rr_below_2,31,31,31,0,3.747127,2.098568,0.741935,0.902856,70.0,0.406788,0.444783,0.296061,0.296061,0.148722,0.0,0.148722,0.741935,0.548387,0.129032,0.225806,1.0,4.714286,3.588235,1.5,1,31
turtle_soup,target_rr_below_3,4,4,4,0,2.890799,2.917808,0.25,2.826833,80.0,0.562026,0.5,0.3667,0.3667,0.1333,0.0,0.1333,0.25,0.75,0.25,0.5,1.0,5.0,7.666667,1.0,0,4
