model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,27,27,27,0,3.474597,2.699944,0.444444,2.753695,77.777778,0.958311,0.668727,0.505509,0.505509,0.16468,-0.001463,0.163218,0.444444,0.814815,0.407407,0.407407,1.0,3.818182,1.909091,3.727273,2,18
turtle_soup,short,31,31,31,0,4.210165,2.795639,0.645161,1.852003,75.16129,0.428079,0.51871,0.361756,0.361756,0.158983,-0.002029,0.156954,0.645161,0.612903,0.322581,0.290323,1.0,6.333333,2.210526,1.5,2,25
