model,session_label,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,ny_open,58,58,58,0,3.867745,2.795639,0.551724,2.271756,76.37931,0.674911,0.588545,0.428676,0.428676,0.161635,-0.001765,0.15987,0.551724,0.706897,0.362069,0.344828,1.0,4.95,2.04878,2.666667,4,43
