model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,28,28,28,0,4.046238,1.78499,0.464286,2.382899,75.714286,0.084927,0.374095,0.223502,0.223502,0.150592,0.0,0.150592,0.464286,0.607143,0.178571,0.5,1.0,2.714286,4.941176,2.2,3,22
turtle_soup,short,45,45,45,0,3.364511,2.469999,0.533333,1.954804,74.666667,0.087994,0.374032,0.21837,0.21837,0.155662,0.0,0.155662,0.533333,0.577778,0.2,0.444444,1.0,5.05,2.115385,2.333333,3,37
