model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,none,14,14,14,0,3.788567,2.624423,0.071429,5.936624,90.0,-0.708852,0.285714,0.087029,0.087029,0.198685,0.0,0.198685,0.071429,0.642857,0.285714,0.928571,1.0,4.0,1.111111,1.5,4,0
turtle_soup,target_rr_below_2,50,50,50,0,3.58701,2.103067,0.64,0.966046,70.0,0.173178,0.326122,0.181987,0.181987,0.144135,0.0,0.144135,0.64,0.52,0.12,0.34,1.0,4.235294,3.653846,2.0,2,50
turtle_soup,target_rr_below_3,9,9,9,0,3.589689,2.672301,0.444444,2.585811,80.0,0.844747,0.777778,0.640775,0.640775,0.137003,0.0,0.137003,0.444444,0.888889,0.444444,0.444444,1.0,3.75,4.25,3.5,0,9
