model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,34,34,34,0,3.869968,1.994614,0.676471,1.379165,73.235294,0.461863,0.543532,0.349385,0.349385,0.192637,0.00151,0.194147,0.676471,0.588235,0.088235,0.235294,1.0,4.75,6.25,2.666667,3,31
turtle_soup,valid,30,30,30,0,3.065534,1.419339,0.466667,1.788957,74.333333,-0.119832,0.115287,-0.071892,-0.071892,0.184949,0.002229,0.187178,0.466667,0.366667,0.1,0.533333,1.0,3.4375,2.454545,1.666667,3,24
