model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,none,2,2,2,0,3.324387,3.324387,0.5,4.01074,90.0,1.038037,0.0,-0.324147,-0.324147,0.324147,0.0,0.324147,0.5,0.5,0.5,0.5,1.0,2.0,2.0,3.0,0,0
turtle_soup,target_rr_below_2,15,15,15,0,2.972478,2.469999,0.866667,0.847652,70.0,0.577983,0.728021,0.593345,0.593345,0.134675,0.0,0.134675,0.866667,0.733333,0.266667,0.133333,1.0,5.5,1.363636,1.75,1,15
turtle_soup,target_rr_below_3,1,1,1,0,4.364205,4.364205,1.0,2.776694,80.0,2.776694,1.0,0.782236,0.782236,0.217764,0.0,0.217764,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,0,1
