model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,10,10,10,0,3.733671,3.414238,0.7,2.176023,75.0,0.638163,0.436825,0.263623,0.263623,0.173236,-3.4e-05,0.173202,0.7,0.6,0.3,0.3,1.0,6.333333,1.5,1.0,0,8
turtle_soup,valid,32,32,32,0,4.681602,3.026164,0.6875,1.952359,75.3125,0.908342,0.603437,0.431841,0.431841,0.172931,-0.001335,0.171596,0.6875,0.75,0.40625,0.28125,1.0,5.666667,2.791667,1.769231,1,26
