model,direction,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,long,14,14,14,0,5.307312,2.807166,0.571429,1.764793,73.571429,0.821144,0.571429,0.42339,0.42339,0.148041,-2e-06,0.148039,0.571429,0.785714,0.285714,0.428571,1.0,4.833333,2.636364,2.75,1,12
turtle_soup,short,28,28,28,0,4.030201,3.026164,0.75,2.126022,76.071429,0.855449,0.559937,0.375988,0.375988,0.185486,-0.001537,0.183949,0.75,0.678571,0.428571,0.214286,1.0,6.833333,2.473684,1.25,0,22
