model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,615,615,615,0,5.939371,3.945035,0.360976,4.149689,64.536585,0.320592,0.537034,0.126942,0.126942,0.409859,0.000233,0.410092,0.360976,0.752846,0.439024,0.626016,1.0,4.033766,1.349892,1.974074,224,287
turtle_soup,valid,771,771,771,0,12.223035,7.90106,0.350195,7.4968,68.184176,1.318726,0.397657,-0.372958,-0.372958,0.770572,4.3e-05,0.770615,0.350195,0.690013,0.610895,0.63035,1.0,3.102881,1.109023,1.138004,389,182
