model,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,1386,1386,1386,0,9.434829,5.925903,0.354978,6.01161,66.565657,0.875831,0.459502,-0.151141,-0.151141,0.610515,0.000127,0.610643,0.354978,0.717893,0.534632,0.628427,1.0,3.514351,1.221106,1.442645,613,469
