model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
ict2022_mss_fvg,target_rr_below_2,7,7,7,0,1.096272,1.138922,0.428571,0.399333,80.857143,-0.474643,-0.423872,-0.481043,-0.481043,0.05717,0.0,0.05717,0.428571,0.142857,0.0,0.571429,1.0,2.25,1.0,,2,7
ict2022_mss_fvg,target_rr_below_3,4,4,4,0,0.176592,0.170424,0.0,2.0,88.0,-1.0,-1.0,-1.022921,-1.022921,0.022452,0.000468,0.02292,0.0,0.0,0.0,1.0,1.25,6.25,,,0,4
