model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,BTCUSDT,448,448,448,0,11.154075,7.507828,0.3125,7.338385,68.861607,0.936076,0.431962,-0.479885,-0.479885,0.911832,1.4e-05,0.911847,0.3125,0.705357,0.569196,0.674107,1.0,3.086093,1.053797,1.188235,216,97
turtle_soup,ETHUSDT,508,508,508,0,9.578177,6.021227,0.271654,7.802691,68.799213,0.969451,0.498034,-0.045217,-0.045217,0.543303,-5.2e-05,0.543251,0.271654,0.744094,0.59252,0.690945,1.0,3.660969,1.253968,1.438538,263,120
