model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,393,393,393,0,7.126424,4.599074,0.312977,4.901838,66.819338,0.449556,0.523115,0.054732,0.054732,0.46841,-2.6e-05,0.468383,0.312977,0.753181,0.506361,0.659033,1.0,3.467181,1.233108,1.577889,158,140
turtle_soup,valid,563,563,563,0,12.543614,8.676547,0.275311,9.458155,70.230906,1.305804,0.42795,-0.460867,-0.460867,0.888835,-1.7e-05,0.888818,0.275311,0.706927,0.634103,0.699822,1.0,3.347716,1.110553,1.182073,321,77
