model,timeframe,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,15m,486,486,486,0,9.526706,6.349883,0.294239,7.230284,68.497942,1.010088,0.483068,-0.317279,-0.317279,0.800338,8e-06,0.800347,0.294239,0.736626,0.58642,0.683128,1.0,3.728916,1.212291,1.407018,239,104
turtle_soup,30m,470,470,470,0,11.133532,7.168008,0.287234,7.952011,69.170213,0.895618,0.450531,-0.178215,-0.178215,0.628797,-5.1e-05,0.628746,0.287234,0.714894,0.576596,0.682979,1.0,3.049844,1.110119,1.236162,240,113
