model,symbol,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,BTCUSDT,170,170,170,0,8.484474,5.059979,0.423529,4.160252,65.411765,0.782244,0.493495,0.033138,0.033138,0.459402,0.000955,0.460357,0.423529,0.723529,0.476471,0.564706,1.0,3.208333,1.260163,1.518519,61,75
turtle_soup,ETHUSDT,176,176,176,0,11.997381,5.262135,0.4375,4.589299,64.147727,1.250137,0.410727,-0.02188,-0.02188,0.432258,0.000349,0.432607,0.4375,0.693182,0.517045,0.545455,1.0,2.395833,1.114754,1.362637,67,83
