model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,none,188,188,188,0,13.909907,7.472549,0.351064,6.599178,72.553191,1.562694,0.425532,-0.167914,-0.167914,0.592123,0.001323,0.593446,0.351064,0.712766,0.611702,0.638298,1.0,2.6,1.052239,1.086957,102,0
turtle_soup,target_rr_below_2,93,93,93,0,5.675044,2.979508,0.602151,1.196883,51.075269,0.289547,0.464324,0.213665,0.213665,0.249957,0.000702,0.250659,0.602151,0.666667,0.268817,0.376344,1.0,3.342857,1.258065,1.44,8,93
turtle_soup,target_rr_below_3,65,65,65,0,6.323971,3.465967,0.415385,2.507749,61.846154,0.496787,0.507692,0.207379,0.207379,0.3017,-0.001387,0.300313,0.415385,0.753846,0.492308,0.569231,1.0,2.945946,1.469388,2.6875,18,65
