model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,155,155,155,0,6.029404,3.467454,0.445161,2.829376,61.677419,0.587217,0.539431,0.25189,0.25189,0.287329,0.000212,0.287541,0.445161,0.748387,0.393548,0.522581,1.0,3.0,1.241379,1.786885,41,99
turtle_soup,valid,191,191,191,0,13.713833,7.37645,0.418848,5.635634,67.277487,1.371659,0.379949,-0.195081,-0.195081,0.57403,0.001,0.57503,0.418848,0.675393,0.581152,0.581152,1.0,2.657658,1.139535,1.243243,87,59
