model,model_family,direction,symbol,timeframe,timestamp,setup_timestamp,detected_at,entry_time,entry_mode,stop_mode,target_mode,entry_price,entry_low,entry_high,stop_loss,invalidation,target_hint,risk,risk_bps,same_bar_policy,same_bar_ambiguous,activated_trade,invalidated_before_entry,session_window,ny_time,swept_level,sweep_extreme,sweep_liquidity_quality,sweep_level_age_bars,turtle_quality,fvg_low,fvg_high,fvg_ce,ifvg_low,ifvg_high,ifvg_ce,ob_low,ob_high,breaker_low,breaker_high,time_to_retest_bars,retest_time,target_distance_r,time_to_entry_bars,bars_to_invalidation,bars_to_1r,bars_to_2r,metadata_json,mfe_r,mae_r,invalidated,target_hit,target_before_invalidation,hit_1r_before_invalidation,hit_2r_before_invalidation
ifvg_retest,ict,long,BTCUSDT,5m,1776770400000,1776770400000,1776771300000,1776771000000,edge,ce,fixed_r,76550.0,76550.0,76550.0,76495.69,76495.69,76658.62,54.30999999999767,7.094709340300153,conservative,False,True,False,,,,,,,,,,,76472.0,76550.0,76511.0,,,,,2,1776771000000,2.0,2,3,1,,"{""breach_close"": 76640.0, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776770400000, ""entry_mode"": ""edge"", ""entry_price"": 76550.0, ""entry_time"": 1776771000000, ""ifvg_ce"": 76511.0, ""ifvg_high"": 76550.0, ""ifvg_low"": 76472.0, ""model_family"": ""ict"", ""retest_depth"": 0.2141025641025268, ""retest_time"": 1776771000000, ""risk"": 54.30999999999767, ""risk_bps"": 7.094709340300153, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 76495.69, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 2}",1.8412815319463136,16.91769471552278,True,False,False,True,False
ifvg_retest,ict,long,BTCUSDT,5m,1776774300000,1776774300000,1776774900000,1776774600000,edge,ce,fixed_r,76332.4,76332.4,76332.4,76296.28351999998,76296.28351999998,76404.63296000002,36.11648000001151,4.731474445977266,conservative,False,True,False,,,,,,,,,,,76290.7,76332.4,76311.54999999999,,,,,1,1776774600000,2.0,1,1,,,"{""breach_close"": 76335.2, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776774300000, ""entry_mode"": ""edge"", ""entry_price"": 76332.4, ""entry_time"": 1776774600000, ""ifvg_ce"": 76311.54999999999, ""ifvg_high"": 76332.4, ""ifvg_low"": 76290.7, ""model_family"": ""ict"", ""retest_depth"": 1.4892086330934198, ""retest_time"": 1776774600000, ""risk"": 36.11648000001151, ""risk_bps"": 4.731474445977266, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 76296.28351999998, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",4.3941159271324635,19.414959597385284,True,False,False,False,False
ifvg_retest,ict,short,BTCUSDT,5m,1776778200000,1776778200000,1776778800000,1776778500000,edge,ce,fixed_r,75873.3,75873.3,75873.3,75904.97466,75904.97466,75809.95068,31.674660000004224,4.174678048800332,conservative,False,True,False,,,,,,,,,,,75873.3,75906.3,75889.8,,,,,1,1776778500000,2.0,1,1,,,"{""breach_close"": 75865.7, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776778200000, ""entry_mode"": ""edge"", ""entry_price"": 75873.3, ""entry_time"": 1776778500000, ""ifvg_ce"": 75889.8, ""ifvg_high"": 75906.3, ""ifvg_low"": 75873.3, ""model_family"": ""ict"", ""retest_depth"": 1.6363636363636365, ""retest_time"": 1776778500000, ""risk"": 31.674660000004224, ""risk_bps"": 4.174678048800332, ""source_fvg_direction"": ""bullish"", ""stop_loss"": 75904.97466, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",16.356923799653625,22.131255710397728,True,False,False,False,False
ifvg_retest,ict,long,BTCUSDT,5m,1776778800000,1776778800000,1776779400000,1776779100000,edge,ce,fixed_r,75960.0,75960.0,75960.0,75928.458,75928.458,76023.084,31.54200000000128,4.152448657188162,conservative,False,True,False,,,,,,,,,,,75927.3,75960.0,75943.65,,,,,1,1776779100000,2.0,1,1,,,"{""breach_close"": 75961.7, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776778800000, ""entry_mode"": ""edge"", ""entry_price"": 75960.0, ""entry_time"": 1776779100000, ""ifvg_ce"": 75943.65, ""ifvg_high"": 75960.0, ""ifvg_low"": 75927.3, ""model_family"": ""ict"", ""retest_depth"": 4.892966360856705, ""retest_time"": 1776779100000, ""risk"": 31.54200000000128, ""risk_bps"": 4.152448657188162, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 75928.458, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",19.47561980850859,19.174434087882137,True,False,False,False,False
ifvg_retest,ict,short,BTCUSDT,5m,1776782700000,1776782700000,1776783300000,1776783000000,edge,ce,fixed_r,76216.7,76216.7,76216.7,76243.59334,76243.59334,76162.91331999998,26.89334000000963,3.528536396880163,conservative,False,True,False,,,,,,,,,,,76216.7,76240.0,76228.35,,,,,1,1776783000000,2.0,1,1,,,"{""breach_close"": 76184.8, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776782700000, ""entry_mode"": ""edge"", ""entry_price"": 76216.7, ""entry_time"": 1776783000000, ""ifvg_ce"": 76228.35, ""ifvg_high"": 76240.0, ""ifvg_low"": 76216.7, ""model_family"": ""ict"", ""retest_depth"": 1.2918454935623203, ""retest_time"": 1776783000000, ""risk"": 26.89334000000963, ""risk_bps"": 3.528536396880163, ""source_fvg_direction"": ""bullish"", ""stop_loss"": 76243.59334, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",32.0339533877046,1.1192362123854844,True,False,False,False,False
ifvg_retest,ict,short,BTCUSDT,5m,1776789600000,1776789600000,1776790200000,1776789900000,edge,ce,fixed_r,75950.0,75950.0,75950.0,75965.59,75965.59,75918.82,15.589999999996508,2.0526662277809753,conservative,False,True,False,,,,,,,,,,,75950.0,75950.8,75950.4,,,,,1,1776789900000,2.0,1,1,,,"{""breach_close"": 75853.8, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776789600000, ""entry_mode"": ""edge"", ""entry_price"": 75950.0, ""entry_time"": 1776789900000, ""ifvg_ce"": 75950.4, ""ifvg_high"": 75950.8, ""ifvg_low"": 75950.0, ""model_family"": ""ict"", ""retest_depth"": 78.2499999997226, ""retest_time"": 1776789900000, ""risk"": 15.589999999996508, ""risk_bps"": 2.0526662277809753, ""source_fvg_direction"": ""bullish"", ""stop_loss"": 75965.59, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",59.79474021810173,4.015394483644634,True,False,False,False,False
ifvg_retest,ict,long,BTCUSDT,5m,1776793200000,1776793200000,1776793800000,1776793500000,edge,ce,fixed_r,75677.0,75677.0,75677.0,75629.0646,75629.0646,75772.8708,47.93540000000212,6.334209865613346,conservative,False,True,False,,,,,,,,,,,75611.4,75677.0,75644.2,,,,,1,1776793500000,2.0,1,1,,,"{""breach_close"": 75725.3, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776793200000, ""entry_mode"": ""edge"", ""entry_price"": 75677.0, ""entry_time"": 1776793500000, ""ifvg_ce"": 75644.2, ""ifvg_high"": 75677.0, ""ifvg_low"": 75611.4, ""model_family"": ""ict"", ""retest_depth"": 1.2621951219511518, ""retest_time"": 1776793500000, ""risk"": 47.93540000000212, ""risk_bps"": 6.334209865613346, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 75629.0646, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",3.3378254901386644,8.428009362600127,True,False,False,False,False
ifvg_retest,ict,long,BTCUSDT,5m,1776792900000,1776792900000,1776794400000,1776794100000,edge,ce,fixed_r,75517.2,75517.2,75517.2,75501.59655999999,75501.59655999999,75548.40688000001,15.60344000000623,2.0662100819424225,conservative,False,True,False,,,,,,,,,,,75516.2,75517.2,75516.7,,,,,4,1776794100000,2.0,4,1,,,"{""breach_close"": 75568.0, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776792900000, ""entry_mode"": ""edge"", ""entry_price"": 75517.2, ""entry_time"": 1776794100000, ""ifvg_ce"": 75516.7, ""ifvg_high"": 75517.2, ""ifvg_low"": 75516.2, ""model_family"": ""ict"", ""retest_depth"": 53.89999999999418, ""retest_time"": 1776794100000, ""risk"": 15.60344000000623, ""risk_bps"": 2.0662100819424225, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 75501.59655999999, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 4}",15.560671236593082,15.650395041087066,True,False,False,False,False
ifvg_retest,ict,long,BTCUSDT,5m,1776792900000,1776792900000,1776795900000,1776795600000,edge,ce,fixed_r,75400.0,75400.0,75400.0,75355.22,75355.22,75489.56,44.779999999998836,5.938992042440164,conservative,False,True,False,,,,,,,,,,,75340.6,75400.0,75370.3,,,,,9,1776795600000,2.0,9,2,1,,"{""breach_close"": 75568.0, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776792900000, ""entry_mode"": ""edge"", ""entry_price"": 75400.0, ""entry_time"": 1776795600000, ""ifvg_ce"": 75370.3, ""ifvg_high"": 75400.0, ""ifvg_low"": 75340.6, ""model_family"": ""ict"", ""retest_depth"": 0.5050505050505545, ""retest_time"": 1776795600000, ""risk"": 44.779999999998836, ""risk_bps"": 5.938992042440164, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 75355.22, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 9}",8.039303260384308,2.83608753908002,True,False,False,True,False
ifvg_retest,ict,long,BTCUSDT,5m,1776798000000,1776798000000,1776798900000,1776798600000,edge,ce,fixed_r,75594.2,75594.2,75594.2,75571.08116,75571.08116,75640.43767999999,23.118839999995544,3.058282249166675,conservative,False,True,False,,,,,,,,,,,75578.2,75594.2,75586.2,,,,,2,1776798600000,2.0,2,1,,,"{""breach_close"": 75695.9, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776798000000, ""entry_mode"": ""edge"", ""entry_price"": 75594.2, ""entry_time"": 1776798600000, ""ifvg_ce"": 75586.2, ""ifvg_high"": 75594.2, ""ifvg_low"": 75578.2, ""model_family"": ""ict"", ""retest_depth"": 4.224999999999454, ""retest_time"": 1776798600000, ""risk"": 23.118839999995544, ""risk_bps"": 3.058282249166675, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 75571.08116, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 2}",13.227307252442676,35.30886497766152,True,False,False,False,False
ifvg_retest,ict,short,BTCUSDT,5m,1776798600000,1776798600000,1776799200000,1776798900000,edge,ce,fixed_r,75609.2,75609.2,75609.2,75648.12184,75648.12184,75531.35631999998,38.92184000000998,5.1477650867897005,conservative,False,True,False,,,,,,,,,,,75609.2,75656.8,75633.0,,,,,1,1776798900000,2.0,1,1,,,"{""breach_close"": 75571.0, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776798600000, ""entry_mode"": ""edge"", ""entry_price"": 75609.2, ""entry_time"": 1776798900000, ""ifvg_ce"": 75633.0, ""ifvg_high"": 75656.8, ""ifvg_low"": 75609.2, ""model_family"": ""ict"", ""retest_depth"": 1.0714285714284404, ""retest_time"": 1776798900000, ""risk"": 38.92184000000998, ""risk_bps"": 5.1477650867897005, ""source_fvg_direction"": ""bullish"", ""stop_loss"": 75648.12184, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",21.358188615949036,7.471383675590063,True,False,False,False,False
ifvg_retest,ict,long,BTCUSDT,5m,1776802200000,1776802200000,1776802800000,1776802500000,edge,ce,fixed_r,75526.2,75526.2,75526.2,75358.69475999998,75358.69475999998,75861.21048000002,167.50524000001315,22.17842814811458,conservative,False,True,False,,,,,,,,,,,75221.4,75526.2,75373.79999999999,,,,,1,1776802500000,2.0,1,,3,,"{""breach_close"": 75534.4, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776802200000, ""entry_mode"": ""edge"", ""entry_price"": 75526.2, ""entry_time"": 1776802500000, ""ifvg_ce"": 75373.79999999999, ""ifvg_high"": 75526.2, ""ifvg_low"": 75221.4, ""model_family"": ""ict"", ""retest_depth"": 0.41371391076112224, ""retest_time"": 1776802500000, ""risk"": 167.50524000001315, ""risk_bps"": 22.17842814811458, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 75358.69475999998, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",1.782630800087104,0.7528122702309574,False,False,False,True,False
ifvg_retest,ict,short,BTCUSDT,5m,1776809700000,1776809700000,1776811200000,1776810900000,edge,ce,fixed_r,75399.1,75399.1,75399.1,75414.67982,75414.67982,75367.94036000001,15.579819999999017,2.066313788891249,conservative,False,True,False,,,,,,,,,,,75399.1,75400.1,75399.6,,,,,4,1776810900000,2.0,4,,1,1,"{""breach_close"": 75268.3, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776809700000, ""entry_mode"": ""edge"", ""entry_price"": 75399.1, ""entry_time"": 1776810900000, ""ifvg_ce"": 75399.6, ""ifvg_high"": 75400.1, ""ifvg_low"": 75399.1, ""model_family"": ""ict"", ""retest_depth"": 9.69999999999709, ""retest_time"": 1776810900000, ""risk"": 15.579819999999017, ""risk_bps"": 2.066313788891249, ""source_fvg_direction"": ""bullish"", ""stop_loss"": 75414.67982, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 4}",4.762571069499925,63.99945570616696,False,True,True,True,True
ifvg_retest,ict,long,BTCUSDT,5m,1776811200000,1776811200000,1776811800000,1776811500000,edge,ce,fixed_r,75453.8,75453.8,75453.8,75398.20924,75398.20924,75564.98152000002,55.59076000000641,7.367522908058496,conservative,False,True,False,,,,,,,,,,,75372.8,75453.8,75413.3,,,,,1,1776811500000,2.0,1,,1,3,"{""breach_close"": 75484.0, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776811200000, ""entry_mode"": ""edge"", ""entry_price"": 75453.8, ""entry_time"": 1776811500000, ""ifvg_ce"": 75413.3, ""ifvg_high"": 75453.8, ""ifvg_low"": 75372.8, ""model_family"": ""ict"", ""retest_depth"": 0.1086419753086779, ""retest_time"": 1776811500000, ""risk"": 55.59076000000641, ""risk_bps"": 7.367522908058496, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 75398.20924, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",18.30160264043659,0.15829968865332827,False,True,True,True,True
ifvg_retest,ict,long,BTCUSDT,5m,1776822300000,1776822300000,1776822900000,1776822600000,edge,ce,fixed_r,76239.6,76239.6,76239.6,76209.10208000001,76209.10208000001,76300.59584,30.497919999994338,4.000272824095921,conservative,False,True,False,,,,,,,,,,,76209.1,76239.6,76224.35,,,,,1,1776822600000,2.0,1,1,,,"{""breach_close"": 76248.0, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776822300000, ""entry_mode"": ""edge"", ""entry_price"": 76239.6, ""entry_time"": 1776822600000, ""ifvg_ce"": 76224.35, ""ifvg_high"": 76239.6, ""ifvg_low"": 76209.1, ""model_family"": ""ict"", ""retest_depth"": 1.2983606557378957, ""retest_time"": 1776822600000, ""risk"": 30.497919999994338, ""risk_bps"": 4.000272824095921, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 76209.10208000001, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",47.85244370764515,1.832911883827458,True,False,False,False,False
ifvg_retest,ict,long,BTCUSDT,5m,1776829200000,1776829200000,1776829800000,1776829500000,edge,ce,fixed_r,77506.7,77506.7,77506.7,77472.84866,77472.84866,77574.40267999998,33.8513399999938,4.367537258068502,conservative,False,True,False,,,,,,,,,,,77470.0,77506.7,77488.35,,,,,1,1776829500000,2.0,1,1,,,"{""breach_close"": 77544.9, ""breach_displacement_grade"": ""weak"", ""breach_time"": 1776829200000, ""entry_mode"": ""edge"", ""entry_price"": 77506.7, ""entry_time"": 1776829500000, ""ifvg_ce"": 77488.35, ""ifvg_high"": 77506.7, ""ifvg_low"": 77470.0, ""model_family"": ""ict"", ""retest_depth"": 1.2724795640327191, ""retest_time"": 1776829500000, ""risk"": 33.8513399999938, ""risk_bps"": 4.367537258068502, ""source_fvg_direction"": ""bearish"", ""stop_loss"": 77472.84866, ""stop_mode"": ""ce"", ""target_mode"": ""fixed_r"", ""time_to_retest_bars"": 1}",27.79210512789672,5.4650716928793335,True,False,False,False,False
