model,turtle_quality,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,gross_managed_expectancy,managed_expectancy,avg_managed_outcome_r,avg_execution_cost_r,avg_funding_cost_r,avg_total_cost_r,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
turtle_soup,strong,9,9,9,0,3.105299,2.898323,0.777778,0.663609,70.0,0.189685,0.299213,0.192959,0.192959,0.106253,0.0,0.106253,0.777778,0.444444,0.222222,0.222222,1.0,6.0,1.5,1.5,0,9
turtle_soup,valid,9,9,9,0,4.072176,4.364205,0.888889,2.020336,75.555556,1.232828,0.916323,0.699559,0.699559,0.216764,0.0,0.216764,0.888889,0.888889,0.666667,0.111111,1.0,22.0,1.375,1.666667,0,7
