model,no_trade_reasons,count,total_setups,activated_trades,invalidated_before_entry,avg_mfe_r,median_mfe_r,win_rate,avg_rr,avg_decision_score,expectancy,target_before_invalidation_rate,hit_1r_before_invalidation_rate,hit_2r_before_invalidation_rate,invalidation_rate,avg_time_to_entry,avg_time_to_invalidation,avg_time_to_1r,avg_time_to_2r,same_bar_ambiguous_count,no_trade_reason_count
breaker_block,none,2,2,1,1,8.145282,8.145282,0.0,19.840604,100.0,8.145282,0.0,0.5,0.5,0.0,5.0,,1.0,1.0,0,0
breaker_block,target_rr_below_2,2,2,2,0,10.423655,10.423655,0.5,0.658682,94.5,-0.468903,0.5,0.5,0.5,0.5,2.5,1.0,1.0,1.0,0,2
